parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points,Gamma,F_kutta
0.387,1.1328754194255333,28.62786517092799,0.5323454090126032,0.021066224285799955,0.23336099999999999,False,0.23664477457403132,0.08801755474779335,0.603,0.387,360,0.0,0,0,0,0,0,0,0,1.9437162869456868,0.6745175053804221
0.4042,1.1082884804242092,28.586229985399623,0.5315711878215685,0.02060902134660491,0.2437326,False,0.23664477457403132,0.08801755474779335,0.603,0.4042,360,0.0,0,0,0,0,0,0,0,1.9437959194232441,0.6745451398147632
0.4214,1.0756053834779684,28.528594409560256,0.5304994336404345,0.020001267449911497,0.2541042,False,0.23664477457403132,0.08801755474779335,0.603,0.4214,360,0.0,0,0,0,0,0,0,0,1.9446086834977987,0.6748271890004974
0.4386,1.0329186911803045,28.490585023295278,0.5297926354856739,0.019207493113791187,0.2644758,False,0.23664477457403132,0.08801755474779335,0.603,0.4386,360,0.0,0,0,0,0,0,0,0,1.9453214055823067,0.6750745211475296
0.4558,1.0347815520323236,28.464371413914556,0.5293051840280064,0.01924213367871912,0.27484739999999996,False,0.23664477457403132,0.08801755474779335,0.603,0.4558,360,0.0,0,0,0,0,0,0,0,1.9450889171586305,0.674993841928746
0.473,1.0197938493221548,28.452239840847035,0.5290795930805838,0.018963431977360456,0.285219,False,0.23664477457403132,0.08801755474779335,0.603,0.473,360,0.0,0,0,0,0,0,0,0,1.9442189335374342,0.6746919361486523
0.387,1.046413175395146,28.955525679693523,0.538438373560068,0.0194584278822719,0.24373260000000002,False,0.23664477457403132,0.08801755474779335,0.6298,0.387,360,0.0,0,0,0,0,0,0,0,1.9440018277742683,0.6746165950925744
0.4042,1.0188442136112954,28.948428373125154,0.5383063966017629,0.01894577316110252,0.25456516,False,0.23664477457403132,0.08801755474779335,0.6298,0.4042,360,0.0,0,0,0,0,0,0,0,1.9442541313493222,0.6747041506577497
0.4214,0.9793458770966245,28.911820969548472,0.5376256688173625,0.01821128744302065,0.26539772,False,0.23664477457403132,0.08801755474779335,0.6298,0.4214,360,0.0,0,0,0,0,0,0,0,1.9451076213812644,0.6750003327554556
0.4386,0.9507947970646192,28.87977775917556,0.5370298138407446,0.0176803698811752,0.27623028,False,0.23664477457403132,0.08801755474779335,0.6298,0.4386,360,0.0,0,0,0,0,0,0,0,1.9457890749080082,0.6752368139415108
0.4558,0.932676005750288,28.85476043960512,0.5365646078206796,0.01734344446548487,0.28706284,False,0.23664477457403132,0.08801755474779335,0.6298,0.4558,360,0.0,0,0,0,0,0,0,0,1.945542198300434,0.6751511416679408
0.473,0.9315315617320149,28.843858031294996,0.5363618736322788,0.017322163118958955,0.2978954,False,0.23664477457403132,0.08801755474779335,0.6298,0.473,360,0.0,0,0,0,0,0,0,0,1.944679062096185,0.6748516121104617
0.387,0.8106920730133389,29.093394991619824,0.5410021028081093,0.015075109534532278,0.25410420000000006,False,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.387,360,0.0,0,0,0,0,0,0,0,1.9461373995988525,0.6753576912028214
0.4042,0.7891245832914991,29.098822244157613,0.5411030245134056,0.014674054336430835,0.26539772000000006,False,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.4042,360,0.0,0,0,0,0,0,0,0,1.946443717065748,0.6754639909210531
0.4214,0.7554864057223893,29.08077517987336,0.5407674328875364,0.014048540373389984,0.27669124,False,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.4214,360,0.0,0,0,0,0,0,0,0,1.9472839176112773,0.6757555612391062
