parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.396,19.879272024636624,30.773662059102453,0.5722472708969197,0.3696621852046029,0.21384000000000003,False,0.2549917068117174,0.0868528159729272,0.54,0.396,360,0.0,0,2.1044271311949068,0.7043863757803016
