parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.36,5.11016357066056,38.495387511256396,0.7158355220489588,0.09502532235296321,0.17812830345854125,True,0.23220240511297036,0.16162034257372243,0.63,0.36,360,0.0,0.7439791379045866,1.8588581643603188,0.6883321826719421
