parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.36,7.468742196095858,32.566236457628044,0.605580834041464,0.1388839368723859,0.2268,False,0.23220240511297036,0.16162034257372243,0.63,0.36,360,0.0,0.7439791379045866,1.843594157314262,0.6826799454610691
