parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.396,11.961930483555799,30.794475934886908,0.5726343123738674,0.22243638279795697,0.16794954326091036,True,0.2549917068117174,0.0868528159729272,0.54,0.396,360,0.0,0,1.9677553139387944,0.6586400704788308
