parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points,Gamma,F_kutta
0.387,9.698953468169641,35.935822083690375,0.6682394859388033,0.18035551446743123,0.18328130080859192,True,0.23664477457403132,0.08801755474779335,0.603,0.387,360,0.0,0.3,0.3,0.01150483202945237,100.0,4000,12,12,1.7641431642502754,0.6122012015209659
0.4042,8.479239967439952,33.95191768038039,0.6313480728098052,0.1576745049493508,0.19142713640008488,True,0.23664477457403132,0.08801755474779335,0.603,0.4042,360,0.0,0.14385039558858786,0.14385039558858786,0.005752416014726185,100.0,4171,6,6,1.7602731824450872,0.6108582223574764
0.4214,8.080083538810307,31.814643613393702,0.5916046958388435,0.15025204815803395,0.19957297199157786,True,0.23664477457403132,0.08801755474779335,0.603,0.4214,360,0.0,0.07281553398058252,0.07281553398058252,0.0028762080073630927,100.0,4120,3,3,1.7588643946119327,0.6103693382228876
0.4386,7.654986117634035,29.41041012547645,0.5468971127953531,0.14234720931674671,0.20771880758307082,True,0.23664477457403132,0.08801755474779335,0.603,0.4386,360,0.0,0.5,0.5,0.020133456051541647,100.0,4200,21,21,1.7573339313157563,0.6098382297007507
0.4558,7.2277626223697435,26.959543018119696,0.5013223608915222,0.13440283536610992,0.2158646431745638,True,0.23664477457403132,0.08801755474779335,0.603,0.4558,360,0.0,1.8925233644859814,1.8925233644859814,0.0776576161988035,100.0,4280,81,81,1.7558798262117186,0.609333619355134
0.473,7.2034185391867664,25.775618640773192,0.4793068629444887,0.13395014841786204,0.22401047876605676,True,0.23664477457403132,0.08801755474779335,0.603,0.473,360,0.0,3.3026286227813975,3.3026286227813975,0.14093419236079152,100.0,4451,147,147,1.7551449882881627,0.6090786124663279
0.387,6.050583054561406,31.178167635068363,0.5797691969993288,0.11251275956882001,0.1914271364000849,True,0.23664477457403132,0.08801755474779335,0.6298,0.387,360,0.0,0.22613065326633167,0.22613065326633167,0.008628624022089278,100.0,3980,9,9,1.7983984118072063,0.6240886175412318
0.4042,5.247719547503449,29.222577076452037,0.5434042899560683,0.09758322502287375,0.19993500912897758,True,0.23664477457403132,0.08801755474779335,0.6298,0.4042,360,0.0,0.07228915662650602,0.07228915662650602,0.0028762080073630927,100.0,4150,3,3,1.7951361388594393,0.6229565283441734
0.4214,4.726019449202579,26.749590028167695,0.49741820982604495,0.08788202479178125,0.20844288185787022,True,0.23664477457403132,0.08801755474779335,0.6298,0.4214,360,0.0,0.0,0.0,0.0,0.0,4100,0,0,1.7931063855968,0.6222521538855919
0.4386,4.360490580276183,24.57007565804481,0.4568893592853428,0.08108488452048561,0.21695075458676288,True,0.23664477457403132,0.08801755474779335,0.6298,0.4386,360,0.0,0.5263157894736842,0.5263157894736842,0.02109219205399601,100.0,4180,22,22,1.7899932075907659,0.6211718043116656
0.4558,4.456840734510505,23.612984238957157,0.43909190146183463,0.0828765501566779,0.22545862731565555,True,0.23664477457403132,0.08801755474779335,0.6298,0.4558,360,0.0,1.9953051643192488,1.9953051643192488,0.08149256020862096,100.0,4260,85,85,1.7872834499411197,0.6202314515542696
0.473,4.395789995760154,23.251374048398603,0.43236763041868653,0.08174128979770492,0.2339665000445482,True,0.23664477457403132,0.08801755474779335,0.6298,0.473,360,0.0,3.544018058690745,3.544018058690745,0.15052155238533518,100.0,4430,157,157,1.7865780721260611,0.6199866680499283
0.387,4.201183926043377,28.267969976366274,0.5256530289344272,0.07812252021215729,0.1995729719915779,True,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.387,360,0.0,0.9537784299339692,0.9537784299339692,0.0373907040957202,100.0,4089,39,39,1.8201982607227323,0.6316537029433184
0.4042,3.5857727105123205,26.205082020951124,0.4872928883575512,0.06667872818342029,0.20844288185787024,True,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.4042,360,0.0,0.7741027445460943,0.7741027445460943,0.03163828808099402,100.0,4263,33,33,1.8150024960434936,0.629850644413881
0.4214,3.276329560984662,23.95906754972678,0.44552744461268,0.060924521957496876,0.2173127917241626,True,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.4214,360,0.0,0.7354685646500593,0.7354685646500593,0.029720816076085288,100.0,4215,31,31,1.8111742493581653,0.6285221483666383
0.4386,3.153686266631767,23.174773386602414,0.43094321366979327,0.058643925961074254,0.22618270159045495,True,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.4386,360,0.0,1.3724121888811351,1.3724121888811351,0.05656542414480749,100.0,4299,59,59,1.8073101366902435,0.627181205938579
0.4558,3.3034734976721687,22.718169126054672,0.4224524938628191,0.06142927318473115,0.23505261145674727,True,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.4558,360,0.0,2.943189596167009,2.943189596167009,0.12367694431661298,100.0,4383,129,129,1.8050945939819174,0.6264123579586959
0.473,3.3923215517910768,22.31121179350264,0.41488497646832984,0.06308143458159059,0.24392252132303963,True,0.23664477457403132,0.08801755474779335,0.6566000000000001,0.473,360,0.0,4.56440640772438,4.56440640772438,0.19941708851050774,100.0,4557,208,208,1.8047246946311195,0.6262839937581087
0.387,3.833449645861387,25.061760883127352,0.4660324221958747,0.07128436952845785,0.20771880758307087,True,0.23664477457403132,0.08801755474779335,0.6834,0.387,360,0.0,3.2160804020100504,3.2160804020100504,0.12271820831415861,100.0,3980,128,128,1.8298277689811229,0.6349953798804893
0.4042,3.0608463125606233,22.73128123089476,0.42269631814983577,0.05691753375447326,0.21695075458676288,True,0.23664477457403132,0.08801755474779335,0.6834,0.4042,360,0.0,2.9397590361445785,2.9397590361445785,0.11696579229943242,100.0,4150,122,122,1.8238201206347056,0.6329105776883978
0.4214,3.1793707590959226,21.562126708235947,0.40095547094213724,0.05912153830011787,0.22618270159045492,True,0.23664477457403132,0.08801755474779335,0.6834,0.4214,360,0.0,2.975609756097561,2.975609756097561,0.11696579229943242,100.0,4100,122,122,1.8183077686481424,0.6309976555527306
0.4386,3.0926473976301394,21.09769475206894,0.39231919233078894,0.057508886324331245,0.23541464859414696,True,0.23664477457403132,0.08801755474779335,0.6834,0.4386,360,0.0,3.61244019138756,3.61244019138756,0.14476913637060898,100.0,4180,151,151,1.8154914417749124,0.6300203206455605
0.4558,3.062036505655927,20.65124984114362,0.3840173892697111,0.056939665821476526,0.244646595597839,True,0.23664477457403132,0.08801755474779335,0.6834,0.4558,360,0.0,5.234741784037559,5.234741784037559,0.21379812854732322,100.0,4260,223,223,1.8131752877761576,0.6292165580656975
0.473,3.2661340970806063,20.07187031013346,0.37324361932327615,0.060734933653595356,0.25387854260153103,True,0.23664477457403132,0.08801755474779335,0.6834,0.473,360,0.0,6.8623024830699775,6.8623024830699775,0.29145574474612673,100.0,4430,304,304,1.8138458428957667,0.6294492572356003
0.387,3.2626195696576117,22.23331923961371,0.4134365365231415,0.060669579757057515,0.21586464317456383,True,0.23664477457403132,0.08801755474779335,0.7102,0.387,360,0.0,5.234701400835586,5.234701400835586,0.20421076852277956,100.0,4069,213,213,1.8296590214354085,0.6349368203189221
0.4042,2.8020056465147727,20.858820574498626,0.3878772414203049,0.05210429883763414,0.22545862731565555,True,0.23664477457403132,0.08801755474779335,0.7102,0.4042,360,0.0,4.9504950495049505,4.9504950495049505,0.20133456051541648,100.0,4242,210,210,1.8220320025315409,0.632290056591583
0.4214,2.8301946989874636,20.308971108673912,0.37765259361537284,0.05262848436731491,0.23505261145674727,True,0.23664477457403132,0.08801755474779335,0.7102,0.4214,360,0.0,5.196662693682956,5.196662693682956,0.2090044485350514,100.0,4195,218,218,1.815097409784302,0.6298835818235772
0.4386,2.819264017707143,19.9283495764037,0.37057479986213293,0.052425224432904295,0.244646595597839,True,0.23664477457403132,0.08801755474779335,0.7102,0.4386,360,0.0,5.8658565085300305,5.8658565085300305,0.2406427366160454,100.0,4279,251,251,1.8133924551103389,0.6292919204884369
0.4558,2.4134758308876987,19.622528672837998,0.36488795059757034,0.04487944772216826,0.2542405797389307,True,0.23664477457403132,0.08801755474779335,0.7102,0.4558,360,0.0,7.609443043777217,7.609443043777217,0.3183003528148489,100.0,4363,332,332,1.8111700446591836,0.6285206892323568
0.473,2.3862340515200664,19.147981920892143,0.35606358373500874,0.04437287707524415,0.2638345638800224,True,0.23664477457403132,0.08801755474779335,0.7102,0.473,360,0.0,9.215167548500881,9.215167548500881,0.4007516490259242,100.0,4536,418,418,1.8142679381883329,0.6295957347157176
0.387,1.8335470875577702,21.25624065276228,0.3952674101545049,0.03409546497588763,0.22401047876605684,True,0.23664477457403132,0.08801755474779335,0.7370000000000001,0.387,360,0.0,6.834170854271357,6.834170854271357,0.26077619266758706,100.0,3980,272,272,1.8019770465913698,0.6253304921005455
0.4042,1.6219774756306164,20.695698886400926,0.3848439351904928,0.03016125224561482,0.23396650004454825,True,0.23664477457403132,0.08801755474779335,0.7370000000000001,0.4042,360,0.0,6.578313253012048,6.578313253012048,0.26173492867004144,100.0,4150,273,273,1.7931772604886866,0.6222767492216451
0.4214,1.4610760662319793,20.348442310169013,0.3783865747480445,0.027169232893644216,0.24392252132303965,True,0.23664477457403132,0.08801755474779335,0.7370000000000001,0.4214,360,0.0,7.0,7.0,0.2751572327044025,100.0,4100,287,287,1.7867076766835037,0.6200316440288607
0.4386,1.1856286332631432,20.07238057645649,0.3732531079083598,0.022047189196366543,0.2538785426015311,True,0.23664477457403132,0.08801755474779335,0.7370000000000001,0.4386,360,0.0,7.7272727272727275,7.7272727272727275,0.3096717287927596,100.0,4180,323,323,1.7855416985100359,0.6196270208365884
0.4558,0.8187602813255377,19.52419038229262,0.3630593148544084,0.015225140758597077,0.26383456388002247,True,0.23664477457403132,0.08801755474779335,0.7370000000000001,0.4558,360,0.0,9.624413145539906,9.624413145539906,0.39308176100628933,100.0,4260,410,410,1.7842280191146018,0.6191711416763277
0.473,0.5533935020054381,19.14660893673349,0.35603805260269616,0.010290550427391588,0.2737905851585139,True,0.23664477457403132,0.08801755474779335,0.7370000000000001,0.473,360,0.0,11.196388261851016,11.196388261851016,0.4755330572173646,100.0,4430,496,496,1.7900193465321061,0.6211808751691897
