y_num,ellipse_cfd_gamma,ellipse_cfd_fx,ellipse_cfd_fy,ellipse_cfd_gamma_std,ellipse_cfd_fx_std,ellipse_cfd_fy_std,rectangle_cfd_gamma,rectangle_cfd_fx,rectangle_cfd_fy,rectangle_cfd_gamma_std,rectangle_cfd_fx_std,rectangle_cfd_fy_std,ellipse_piv_gamma,ellipse_piv_fx,ellipse_piv_fy,ellipse_piv_gamma_std,ellipse_piv_fx_std,ellipse_piv_fy_std,rectangle_piv_gamma,rectangle_piv_fx,rectangle_piv_fy,rectangle_piv_gamma_std,rectangle_piv_fx_std,rectangle_piv_fy_std
1,2.3298537864572038,1.4643937698640874,32.5390566696117,0.008545653498333673,0.06022666111934815,0.08371694250200175,2.2170509698741756,1.4585113910697867,32.55589885364199,0.0010143304566794496,0.1019532597380968,0.1321549546161361,2.059403060522624,3.3727860390461992,30.47391623574827,0.00472405096462605,0.35700376704461845,0.7064873664750664,1.9372169441393388,0.8526679440616116,26.903322688694402,0.01437243969077441,2.8214790005029777,0.7274205106659856
2,2.140126854174643,-2.128728649008624,30.71230767046919,0.0039243451067616664,0.07195133328697535,0.028927185813481044,2.0881088359213393,-2.381172807867443,30.487881592583634,0.001297978106930789,0.07079370298605676,0.12496616962599726,1.925330345501737,-1.5279799443949371,32.03509163502786,0.055929054078620026,2.098579566634481,3.810224508535187,1.83846906110339,-2.0469275751526355,31.168657918217335,0.057310835468344715,1.6986820000785812,3.7325404930657875
3,2.0402065121595014,0.745544683559308,28.73467312485785,0.006945346403181165,0.16650241942108618,0.0636104907773397,1.9470365576339006,0.659342675022578,28.963653305155187,0.0007406132685050754,0.177229363022427,0.09232550375736277,1.8111976495847817,3.3085708934237634,22.58302432945943,0.007930993518825752,0.44584154261613534,2.072144274716143,1.8236597656660776,0.5159774462627866,20.196621778357773,0.007494807347488398,0.4565721703801163,1.1878517229567878
4,2.006424400367029,-0.6750106249115874,28.75577339642321,0.005433722705589949,0.16221293940518106,0.09394027266381588,1.9380223465209465,-0.6665849245080654,28.869745662965038,0.0010168307608054354,0.18256114602712353,0.04994625324764508,1.6793747144725053,5.392233681422599,26.598689247185142,0.011927454346447826,1.67035531807701,2.6121311087020542,1.7124191512244096,-0.30342265089974363,19.679342252475422,0.010813388087130693,0.32767208160106825,1.1191804998894108
5,1.7780929658311626,-4.1195640051573115,25.69921118780639,0.002918534334227411,0.1601268934787326,0.045078690294065485,1.7267070628358254,-4.073922827825246,25.483664862868316,0.003391234498918349,0.16376769202636568,0.09652077315783297,1.6737984725675497,-2.568416100347635,30.420319981949305,0.025780490546685284,5.437442929382556,8.580316755903553,1.683169047204836,-0.8117377226488028,22.595922564629145,0.03080288546546098,2.716892032250563,3.490541906670478
6,1.1345394449781594,-6.993717268653275,16.489038549833523,0.00402868656751973,0.19618680479545136,0.024060843047704523,1.0863236393916271,-6.602505292775746,16.3720964714336,0.003856239299412077,0.3219281181617365,0.09911744200467036,1.1016927217710355,0.5912510756304866,36.94966566295898,0.005859026282823803,2.1534431358901385,5.760801378359984,1.0685708536348228,-6.535926778837556,14.887275136240211,0.014197522446730162,2.256403436392978,5.2119360530335435
7,2.025615891798773,-3.5782991953413394,25.067244866948688,0.290438824094288,0.5511765127018672,3.4042462553661936,4.3505079657550745,-3.271044203386829,51.63777348910293,0.13958709043219542,0.5027569345532737,1.6265751051478412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
