alpha,y_num,data_type,shape,is_CFD,n_points,d_perc,iP,dLx_optimal,dLy_optimal,dLx_current,dLy_current,perc_interpolated_points,ref_chord,rho,U_inf,mu,is_with_smoothing,is_with_vort_correction,Fx_term_1,Fy_term_1,Cd_term_1,Cl_term_1,Fx_term_2,Fy_term_2,Cd_term_2,Cl_term_2,Fx_term_3,Fy_term_3,Cd_term_3,Cl_term_3,Fx_term_8,Fy_term_8,Cd_term_8,Cl_term_8,Fx_term_9,Fy_term_9,Cd_term_9,Cl_term_9,Fx_term_10,Fy_term_10,Cd_term_10,Cl_term_10,Fx_total_noca,Fy_total_noca,Cd_total_noca,Cl_total_noca,Fx_bernoulli_like_1_2,Fy_bernoulli_like_1_2,Cd_bernoulli_like_1_2,Cl_bernoulli_like_1_2,Fx_viscous_total_8_9_10,Fy_viscous_total_8_9_10,Cd_viscous_total_8_9_10,Cl_viscous_total_8_9_10,Fx_delta_noca_minus_bernoulli,Fy_delta_noca_minus_bernoulli,Cd_delta_noca_minus_bernoulli,Cl_delta_noca_minus_bernoulli,Fx_reduced_total_1_2_3_8_9_10,Fy_reduced_total_1_2_3_8_9_10,Cd_reduced_total_1_2_3_8_9_10,Cl_reduced_total_1_2_3_8_9_10,Fx_closure_residual_all_terms,Fy_closure_residual_all_terms,Fx_omitted_terms_4_5_6_7,Fy_omitted_terms_4_5_6_7,Cd_omitted_terms_4_5_6_7,Cl_omitted_terms_4_5_6_7,Fx_rotational_total_3_4,Fy_rotational_total_3_4,Cd_rotational_total_3_4,Cl_rotational_total_3_4,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points
6,6,CFD,ellipse,True,2,5.0,360,0.6,0.4,0.57,0.42,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,0.0439198079750193,10.85078708315249,0.0008167045639141,0.201774273191543,-8.212419119560824,6.413970394233167,-0.1527128756923586,0.1192700773364059,1.5317360088129257,-0.7477295924847398,0.0284831798404203,-0.0139042996522961,-9.377667990040292e-07,0.0001095528991288,-1.7438109589855145e-08,2.0371754074936e-06,-4.968560092132116e-06,-0.0001520035626264,-9.239215493916026e-08,-2.82656070351816e-06,2.195308828869232e-05,-8.2909212108733e-06,4.082255415958028e-07,-1.5417265020430944e-07,-6.636747256011517,16.516977143316115,-0.1234126928927476,0.3071391073177048,-8.168499311585805,17.264757477385658,-0.1518961711284444,0.3210443505279489,1.6046761397556168e-05,-5.0741584708507e-05,2.983952770667874e-07,-9.4355794622887e-07,1.5317520555743231,-0.7477803340694483,0.0284834782356974,-0.0139052432102424,-6.636747256011482,16.51697714331621,-0.123412692892747,0.3071391073177066,-3.4638958368304884e-14,-9.592326932761353e-14,-3.4638958368304884e-14,-9.592326932761353e-14,-6.44123840539524e-16,-1.783727558417142e-15,1.5317360088129257,-0.7477295924847398,0.0284831798404203,-0.0139042996522961,,,,,,
6,6,CFD,ellipse,True,2,5.0,360,0.6,0.4,0.63,0.38,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-0.1576353406972691,11.93793059424295,-0.0029312856343737,0.2219900962580343,-8.729847752783847,5.472088432524596,-0.1623346465000424,0.1017554448217702,1.5079793790652214,-0.9276180730448492,0.0280414167992612,-0.0172493903947828,-1.2306112150658996e-05,3.151842944939812e-05,-2.2883656420354626e-07,5.860964873382778e-07,-1.2342867639024173e-05,-4.896346101787618e-05,-2.2952004567764122e-07,-9.104930991747094e-07,2.593617723466827e-05,-2.5053535334010504e-05,4.822925075193543e-07,-4.6587946516317894e-07,-7.379502427218466,16.48235845515587,-0.1372244913992575,0.3064953604089461,-8.887483093481116,17.410019026767547,-0.1652659321344161,0.3237455410798045,1.2871974449851016e-06,-4.249856690248857e-05,2.3935897638166762e-08,-7.902760769996105e-07,1.5079806662626662,-0.927660571611752,0.0280414407351589,-0.0172501806708598,-7.3795024272184495,16.48235845515579,-0.1372244913992572,0.3064953604089446,-1.6875389974302383e-14,8.171241461241152e-14,-1.6875389974302383e-14,8.171241461241152e-14,-3.138039223141268e-16,1.5194716238368245e-15,1.5079793790652214,-0.9276180730448492,0.0280414167992612,-0.0172493903947828,,,,,,
6,6,CFD,ellipse,True,2,5.0,360,0.6,0.4,0.63,0.42,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-0.0760674507641754,11.103500656321534,-0.0014145014987259,0.2064735726212584,-8.653238203999187,6.11334997800546,-0.1609100644944147,0.1136799329970091,1.6272354267304374,-0.7378367475287972,0.0302590257300185,-0.0137203386561504,-4.864986754601846e-05,0.0001157021758775,-9.046617162181726e-07,2.1515234116638574e-06,5.6701739317958414e-05,-0.0001530032653523,1.0543891564641635e-06,-2.845150533856796e-06,2.5216616259272817e-05,-1.2886287359025049e-05,4.689120133934633e-07,-2.396251300554717e-07,-7.102036959544816,16.4789636994214,-0.1320649216236669,0.3064322337098655,-8.729305654763364,17.216850634326995,-0.1623245659931406,0.3201535056182675,3.326848803121277e-05,-5.018737683375016e-05,6.186394536394544e-07,-9.332522522484106e-07,1.6272686952184687,-0.737886934905631,0.0302596443694722,-0.0137212719084026,-7.102036959544895,16.478963699421367,-0.1320649216236684,0.3064322337098649,7.904787935331117e-14,3.1974423109204515e-14,7.904787935331117e-14,3.1974423109204515e-14,1.469923636103015e-15,5.945758528057139e-16,1.6272354267304374,-0.7378367475287972,0.0302590257300185,-0.0137203386561504,,,,,,
6,6,CFD,rectangle,True,2,5.0,360,0.6,0.4,0.57,0.38,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,0.4226345905969484,10.966921243362895,0.0078590416243361,0.2039338295066372,-8.674111092759043,5.746721376714765,-0.1612982033387817,0.1068623428084115,1.6245766302715172,-0.2018516309625352,0.03020958445733,-0.0037535033926921,-3.622433711046295e-05,8.026748638392071e-05,-6.736045262244303e-07,1.492602665771068e-06,-2.7530988448010683e-06,-0.0001287671491057,-5.1194859338519153e-08,-2.3944712694722784e-06,2.027306102005515e-05,3.370064403413328e-06,3.769848326524336e-07,6.266755493370685e-08,-6.626918576265404,16.511745859516836,-0.1232299250716664,0.3070418297213084,-8.251476502162095,16.713642620077664,-0.1534391617144456,0.3107961723150488,-1.870437493520887e-05,-4.512959831846448e-05,-3.478145529105159e-07,-8.392010487675037e-07,1.624557925896582,-0.2018967605608537,0.0302092366427771,-0.0037543425937409,-6.626918576265513,16.511745859516807,-0.1232299250716684,0.3070418297213079,1.092459456231154e-13,2.8421709430404014e-14,1.092459456231154e-13,2.8421709430404014e-14,2.031467497086189e-15,5.285118691606346e-16,1.6245766302715172,-0.2018516309625352,0.03020958445733,-0.0037535033926921,,,,,,
6,6,CFD,rectangle,True,2,5.0,360,0.6,0.4,0.57,0.42,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,0.5008913942316189,10.17204272952038,0.0093142549240419,0.1891527787702191,-8.170913181324043,6.427004884322238,-0.1519410579010149,0.1195124583493214,1.6426922521351015,-0.1454597994774519,0.0305464509359482,-0.0027048770834072,-4.568254519117562e-05,5.383478133787784e-05,-8.494832939631594e-07,1.001077045714186e-06,1.6235653970196104e-05,-0.0001780728672204,3.019078021272857e-07,-3.311328761978401e-06,1.842319238007895e-05,2.1817025013699155e-05,3.42585862562e-07,4.056953962515602e-07,-6.027340558656139,16.45348539330426,-0.1120805570306535,0.3059584554798125,-7.670021787092423,16.599047613842618,-0.142626802976973,0.3086652371195405,-1.1023698840900566e-05,-0.0001024210608689,-2.0498962927387377e-07,-1.9045563200126548e-06,1.6426812284362609,-0.1455622205383208,0.030546245946319,-0.0027067816397272,-6.027340558656163,16.453485393304298,-0.1120805570306539,0.3059584554798132,2.398081733190338e-14,-3.907985046680551e-14,2.398081733190338e-14,-3.907985046680551e-14,4.45931889604286e-16,-7.267038200958726e-16,1.6426922521351015,-0.1454597994774519,0.0305464509359482,-0.0027048770834072,,,,,,
6,6,CFD,rectangle,True,2,5.0,360,0.6,0.4,0.63,0.38,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,0.1182756843610165,11.301681503875926,0.0021993787238928,0.2101588164813889,-8.919464539608516,5.29191937527441,-0.1658606385827612,0.0984051366552127,1.377329013031257,-0.3165541521350961,0.0256119264363323,-0.0058864378669816,-3.153044154425217e-05,6.736074352212332e-05,-5.863198565455168e-07,1.2525971583131988e-06,-4.337427290151388e-06,-0.0001313714947643,-8.06560143780089e-08,-2.442900010019933e-06,2.141261229678512e-05,4.234593122400125e-06,3.981751968964882e-07,7.874377618751994e-08,-7.423874297472789,16.276986950857154,-0.1380496022232102,0.3026764037105452,-8.8011888552475,16.593600879150337,-0.1636612598588684,0.3085639531366017,-1.445525653761844e-05,-5.97761581197971e-05,-2.688006740270375e-07,-1.1115590755192142e-06,1.3773145577747192,-0.3166139282932159,0.0256116576356583,-0.0058875494260571,-7.423874297472779,16.276986950857122,-0.13804960222321,0.3026764037105446,-9.769962616701378e-15,3.1974423109204515e-14,-9.769962616701378e-15,3.1974423109204515e-14,-1.816759550239681e-16,5.945758528057139e-16,1.377329013031257,-0.3165541521350961,0.0256119264363323,-0.0058864378669816,,,,,,
6,6,CFD,rectangle,True,2,5.0,360,0.6,0.4,0.63,0.42,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,0.2056943769606543,10.534310621428212,0.0038249606312213,0.1958892800055837,-8.370231266381401,5.939424273850044,-0.1556474490999374,0.1104457222179795,1.3907083043671595,-0.2695738714053445,0.0258607191519604,-0.0050128227157546,-3.599764058109737e-05,2.348331111929942e-05,-6.693890230450522e-07,4.366805833453779e-07,9.429819067596e-06,-0.0001503225563777,1.75350863869236e-07,-2.7953017900890952e-06,1.9977028699080142e-05,2.4132519194136504e-05,3.714800055879823e-07,4.487528400809028e-07,-6.7738351758464335,16.204058317146824,-0.1259618918749098,0.3013202696394416,-8.164536889420747,16.473734895278255,-0.1518224884687161,0.3063350022235633,-6.590792814421223e-06,-0.0001027067260642,-1.2255815358783385e-07,-1.9098683666628147e-06,1.3907017135743451,-0.2696765781314088,0.0258605965938068,-0.0050147325841213,-6.773835175846402,16.204058317146842,-0.1259618918749092,0.3013202696394419,-3.108624468950438e-14,-1.7763568394002505e-14,-3.108624468950438e-14,-1.7763568394002505e-14,-5.780598568944441e-16,-3.3031991822539663e-16,1.3907083043671595,-0.2695738714053445,0.0258607191519604,-0.0050128227157546,,,,,,
6,6,PIV,ellipse,False,2,5.0,360,0.6,0.4,0.63,0.38,0.9338088663905506,0.39834712,1.2,15.0,1.7072019428571428e-05,True,True,-0.9909527399837688,11.290011325072268,-0.0184271212166575,0.209941805325601,-7.195924590407634,5.445725340208042,-0.1338107957555476,0.1012652136753575,8.13454952375573,21.646421505898847,0.1512648626609641,0.402522962903957,-0.0009565371231716,0.0024217037182379,-1.7787150492369913e-05,4.50324482351524e-05,0.0046638495440373,-0.0023557355683203,8.672595313237357e-05,-4.380574685382297e-05,0.000171222084589,-0.0001298481791781,3.183936004599416e-06,-2.4145734109546155e-06,-0.04844927213027,38.38209429114996,-0.0009009315725974,0.7137287940328871,-8.186877330391402,16.73573666528031,-0.1522379169722051,0.3112070190009585,0.0038785345054546,-6.388002926051599e-05,7.212273864460308e-05,-1.1878720296251874e-06,8.138428058261185,21.646357625869587,0.1513369853996087,0.4025217750319274,-0.0484492721302173,38.3820942911499,-0.0009009315725964,0.713728794032886,-5.27078380940793e-14,6.394884621840903e-14,-5.27078380940793e-14,6.394884621840903e-14,-9.801211323594193e-16,1.1891517056114278e-15,8.13454952375573,21.646421505898847,0.1512648626609641,0.402522962903957,,,,,,
6,6,PIV,rectangle,False,2,5.0,360,0.6,0.4,0.63,0.38,0.9338088663905506,0.39834712,1.2,15.0,1.7072019428571428e-05,True,True,-0.8761092970363342,10.608781180307703,-0.0162915662514779,0.1972740867276148,-7.892964551072859,5.559502417343133,-0.1467725035441983,0.1033809391862225,1.5626677698979836,-0.7991273553041116,0.0290583670193451,-0.0148600594655775,-0.0001289592290593,-0.0030603356274544,-2.39804306502298e-06,-5.690803738196789e-05,0.0022581463786729,-0.0019793775380859,4.199104091023021e-05,-3.68072344483712e-05,0.0001536475913293,-3.614565036966401e-05,2.857132006233864e-06,-6.721413180891266e-07,-7.204123243470124,15.364080383530826,-0.1339632526464769,0.2857005790351116,-8.769073848109194,16.168283597650838,-0.1630640697956762,0.3006550259138374,0.0022828347409429,-0.00507585881591,4.245012985144109e-05,-9.438741314842825e-05,1.5649506046389263,-0.8042032141200217,0.0291008171491966,-0.014954446878726,-7.204123243470267,15.364080383530816,-0.1339632526464796,0.2857005790351114,1.4299672557172016e-13,1.0658141036401504e-14,1.4299672557172016e-13,1.0658141036401504e-14,2.6590753417144427e-15,1.9819195093523798e-16,1.5626677698979836,-0.7991273553041116,0.0290583670193451,-0.0148600594655775,,,,,,
6,7,CFD,ellipse,True,2,5.0,360,0.6,0.4,0.57,0.38,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-1.67509859121269,20.56835755513272,-0.0311490584209234,0.3824759775145209,-3.790234538783747,-1.2934942425728475,-0.0704807691301951,-0.0240529888451884,2.100143272420673,-0.4585737479760941,0.0390529165436058,-0.0085273431312888,-0.0009368751031246,-0.0098194156941218,-1.7421528185521583e-05,-0.0001825955527155,0.0051602593906845,-9.773574636300463e-07,9.595687207353296e-05,-1.817431218224477e-08,-0.0009862369816092,-1.5426507501728385e-06,-1.833943000022544e-05,-2.8686143366300416e-08,-3.3619527102698417,18.8064676288815,-0.0625167150936254,0.3497130031248737,-5.465333129996437,19.274863312559862,-0.1016298275511185,0.3584229886693325,0.0032371473059506,-0.0098219357023356,6.019591388778592e-05,-0.0001826424131711,2.103380419726624,-0.4683956836784297,0.0391131124574935,-0.0087099855444599,-3.361952710269813,18.80646762888144,-0.0625167150936249,0.3497130031248726,-2.8421709430404014e-14,6.039613253960854e-14,-2.8421709430404014e-14,6.039613253960854e-14,-5.285118691606346e-16,1.1230877219663485e-15,2.100143272420673,-0.4585737479760941,0.0390529165436058,-0.0085273431312888,,,,,,
6,7,CFD,ellipse,True,2,5.0,360,0.6,0.4,0.57,0.42,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-1.6560878447360534,29.399585627041795,-0.03079554677944,0.5466958273689986,-3.0430215766352378,-1.1802840572686577,-0.056586076404088,-0.0219478048910124,2.2468315597458783,-0.0412568843664594,0.0417806377986575,-0.0007671865453995,-0.0013572703078384,-0.0055067819562446,-2.5238927627081944e-05,-0.0001024005833245,0.0037005075154117,4.691465981674922e-05,6.881226298517594e-05,8.723949068405135e-07,-0.0014621190122342,2.748170208820302e-06,-2.7188626848199664e-05,5.1103209586733974e-08,-2.451396743430098,28.17258756628046,-0.0455846006763611,0.5238793588473784,-4.699109421371292,28.219301569773137,-0.087381623183528,0.5247480224779861,0.000881118195339,-0.005457119126219,1.6384708509894337e-05,-0.0001014770852081,2.2477126779412173,-0.0467140034926784,0.0417970225071674,-0.0008686636306077,-2.4513967434300743,28.17258756628046,-0.0455846006763606,0.5238793588473784,-2.3536728122053322e-14,0.0,-2.3536728122053322e-14,0.0,-4.376738916486505e-16,0.0,2.2468315597458783,-0.0412568843664594,0.0417806377986575,-0.0007671865453995,,,,,,
6,7,CFD,ellipse,True,2,5.0,360,0.6,0.4,0.63,0.38,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-1.3407943203977593,21.961933687009275,-0.0249325507379697,0.4083900249464406,-5.189455055531368,-1.2476698345766697,-0.0964997759209376,-0.0232008675615428,1.84422164599526,-0.2766861506023407,0.0342939622142777,-0.005145078095453,-0.0010371836866853,-0.012616010492726,-1.92868022331754e-05,-0.0002345992348978,0.008466012648889,-8.472590317010125e-05,0.0001574285382221,-1.575508523173183e-06,-0.001088454017255,-2.279744145027755e-07,-2.024019239812061e-05,-4.239265911316808e-09,-4.679687354988924,20.42487673745996,-0.087020462901039,0.3798079003067579,-6.530249375929127,20.714263852432605,-0.1214323266589074,0.3851891573848978,0.0063403749449486,-0.0127009643703106,0.0001179015435908,-0.0002361789826869,1.850562020940208,-0.2893871149726514,0.0344118637578685,-0.0053812570781399,-4.67968735498892,20.42487673745996,-0.0870204629010389,0.3798079003067579,-4.440892098500626e-15,0.0,-4.440892098500626e-15,0.0,-8.257997955634916e-17,0.0,1.84422164599526,-0.2766861506023407,0.0342939622142777,-0.005145078095453,,,,,,
6,7,CFD,ellipse,True,2,5.0,360,0.6,0.4,0.63,0.42,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-1.304098222354947,31.76096329833552,-0.0242501736481962,0.5906064911489389,-4.39611538656728,-1.1721722879465086,-0.0817473405563372,-0.0217969636343615,1.865429553665848,-0.0153337795179393,0.034688330855313,-0.0002851371235839,-0.0015372097006838,-0.007004465147402,-2.8584965101752742e-05,-0.0001302505388209,0.0056453864152727,-4.2888550063144806e-05,0.0001049779828963,-7.975279535865661e-07,-0.0016121251713347,2.359203251892284e-06,-2.997804511756648e-05,4.3870229672167706e-08,-3.83228800371314,30.56641223637687,-0.0712627683765437,0.5683933861944488,-5.700213608922227,30.58879101038901,-0.1059975142045335,0.5688095275145774,0.0024960515432541,-0.0070449944942133,4.6414972677025526e-05,-0.0001310041965449,1.8679256052091016,-0.0223787740121526,0.03473474582799,-0.0004161413201288,-3.8322880037131255,30.566412236376856,-0.0712627683765434,0.5683933861944486,-1.4654943925052066e-14,1.4210854715202004e-14,-1.4654943925052066e-14,1.4210854715202004e-14,-2.7251393253595223e-16,2.642559345803173e-16,1.865429553665848,-0.0153337795179393,0.034688330855313,-0.0002851371235839,,,,,,
6,7,CFD,rectangle,True,2,5.0,360,0.6,0.4,0.57,0.38,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-0.6915428803627677,51.14791247542689,-0.0128594876110539,0.9511137566248826,-4.349242408037849,-1.839748477279736,-0.080875720727967,-0.0342107820394645,1.822777547225472,-0.0853279328925047,0.0338952015151355,-0.0015867034815431,-0.0028728794875469,2.062812292391883e-05,-5.342222330274104e-05,3.83587335958515e-07,0.002826409946976,-7.007335792030044e-05,5.255810554774467e-05,-1.3030391948628724e-06,-0.0026880804161453,-5.797361607409908e-07,-4.9985818364299446e-05,-1.0780401604045102e-08,-3.220742291131748,49.22278604028348,-0.0598908567600027,0.915315340871614,-5.040785288400617,49.30816399814716,-0.093735208339021,0.916902974585418,-0.0027345499567162,-5.002497115712261e-05,-5.084993611929581e-05,-9.302322605084028e-07,1.8200429972687555,-0.0853779578636619,0.0338443515790162,-0.0015876337138036,-3.220742291131861,49.2227860402835,-0.0598908567600048,0.9153153408716146,1.127986593019159e-13,-2.131628207280301e-14,1.127986593019159e-13,-2.131628207280301e-14,2.097531480731269e-15,-3.9638390187047596e-16,1.822777547225472,-0.0853279328925047,0.0338952015151355,-0.0015867034815431,,,,,,
6,7,CFD,rectangle,True,2,5.0,360,0.6,0.4,0.57,0.42,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-0.6308284795899278,51.16763726752656,-0.0117304815772685,0.9514805462005388,-3.5108419337792025,-1.8466900525750567,-0.0652853635455243,-0.0343398631189552,1.8530311434803608,-0.0259165947318043,0.0344577779760853,-0.000481928363863,-0.0028106306721124,8.112965588380388e-05,-5.2264684278606434e-05,1.5086350165004402e-06,0.0027990402187826,-6.197286067784216e-05,5.20491556465672e-05,-1.1524075465721335e-06,-0.0026880621607487,2.511736362423399e-06,-4.99854788986604e-05,4.6706637508687466e-08,-2.2913389225027707,49.2950522887513,-0.0426082681542367,0.9166591576518284,-4.14167041336913,49.3209472149515,-0.0770158451227929,0.9171406830815836,-0.0026996526140785,2.1668531568385124e-05,-5.020100753069964e-05,4.029341074369942e-07,1.850331490866283,-0.0258949262002359,0.0344075769685547,-0.0004815254297555,-2.2913389225028475,49.29505228875127,-0.0426082681542381,0.916659157651828,7.682743330406083e-14,3.5527136788005016e-14,7.682743330406083e-14,3.5527136788005016e-14,1.4286336463248405e-15,6.6063983645079365e-16,1.8530311434803608,-0.0259165947318043,0.0344577779760853,-0.000481928363863,,,,,,
6,7,CFD,rectangle,True,2,5.0,360,0.6,0.4,0.63,0.38,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-0.5564749961577561,55.735214020226806,-0.0103478519151236,1.0364162722875094,-5.187622921317149,-1.6710857636680632,-0.0964657067288477,-0.0310744384551038,1.4307662397513687,-0.0998584576194495,0.0266056108115021,-0.0018569037945161,-0.0031251541353105,2.6954852227103848e-06,-5.811336075729366e-05,5.012351339520695e-08,0.0030773952988722,-6.350703913479789e-05,5.722526808374287e-05,-1.1809361446107957e-06,-0.0029764410825472,-2.8837222278903463e-06,-5.5347988263532455e-05,-5.3623847943924753e-08,-4.316355877642475,53.96420610366315,-0.0802641839134054,1.0034837456014103,-5.744097917474905,54.064128256558746,-0.1068135586439713,1.0053418338324058,-0.0030241999189854,-6.369527613997785e-05,-5.623608093708324e-05,-1.1844364791595134e-06,1.4277420398323832,-0.0999221528955895,0.026549374730565,-0.0018580882309953,-4.316355877642521,53.96420610366316,-0.0802641839134062,1.0034837456014103,4.618527782440651e-14,-7.105427357601002e-15,4.618527782440651e-14,-7.105427357601002e-15,8.588317873860318e-16,-1.3212796729015862e-16,1.4307662397513687,-0.0998584576194495,0.0266056108115021,-0.0018569037945161,,,,,,
6,7,CFD,rectangle,True,2,5.0,360,0.6,0.4,0.63,0.42,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-0.5009236478931478,55.781521322333816,-0.0093148546924331,1.0372773731601468,-4.27277370673839,-1.6990692843066255,-0.0794537578317864,-0.0315948020466956,1.4685428685404631,-0.021963958916978,0.0273080807576114,-0.0004084276848232,-0.0030612294231009,8.369587581142796e-05,-5.6924657832223365e-05,1.5563547954232025e-06,0.0030489228286863,-5.883716215375443e-05,5.669581230014804e-05,-1.0940981091279169e-06,-0.0029761487150261,3.632019657671387e-07,-5.534255158473609e-05,6.753870673417784e-09,-3.3081429414004804,54.060513301025885,-0.0615161031637242,1.0052746124391858,-4.773697354631539,54.08245203802719,-0.0887686125242196,1.0056825711134512,-0.0029884553094408,2.522191562344066e-05,-5.557139711681143e-05,4.690105569687035e-07,1.4655544132310223,-0.0219387370013546,0.0272525093604946,-0.0004079586742662,-3.3081429414005163,54.06051330102584,-0.0615161031637249,1.005274612439185,3.597122599785507e-14,4.973799150320701e-14,3.597122599785507e-14,4.973799150320701e-14,6.688978344064282e-16,9.248957710311105e-16,1.4685428685404631,-0.021963958916978,0.0273080807576114,-0.0004084276848232,,,,,,
16,1,CFD,ellipse,True,2,5.0,360,0.6,0.44,0.57,0.418,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-9.759092220801811,16.305645545118747,-0.1814738161178104,0.3032093205380076,-6.040837295623513,12.574530137693095,-0.1123315336898746,0.2338278928353128,28.39763695633246,1.9822153391090995,0.5280642328811199,0.0368600043750619,6.246345456478217e-05,0.0001478446415732,1.1615303156589245e-06,2.7492240765662296e-06,0.0003399292370549,-0.000206108253223,6.321105945375257e-06,-3.832656808595143e-06,0.0002009915743777,-3.4652832089794975e-05,3.737510332376126e-06,-6.443818273610021e-07,12.598310824173138,30.862298105477404,0.2342701032200283,0.5738954899338269,-15.799929516425326,28.88017568281184,-0.2938053498076851,0.5370372133733206,0.0006033842659974,-9.291644373965064e-05,1.1220146593410307e-05,-1.7278145593899155e-06,28.398240340598456,1.98212242266536,0.5280754530277133,0.0368582765605025,12.598310824173131,30.862298105477205,0.2342701032200282,0.5738954899338231,7.105427357601002e-15,1.9895196601282805e-13,7.105427357601002e-15,1.9895196601282805e-13,1.3212796729015862e-16,3.699583084124442e-15,28.39763695633246,1.9822153391090995,0.5280642328811199,0.0368600043750619,,,,,,
16,1,CFD,ellipse,True,2,5.0,360,0.6,0.44,0.57,0.462,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-8.713788495408279,15.861066067314235,-0.1620360188557877,0.2949422058741174,-6.489915229642972,13.51395326849192,-0.1206822987586894,0.2512968025082862,29.606345169437528,1.6892246445724026,0.5505405951330891,0.0314117374439176,0.0001316249683727,-4.046342250423088e-05,2.447613442577889e-06,-7.524318378074264e-07,0.0001702498049957,-7.03416605692049e-05,3.165856117235838e-06,-1.3080283787407977e-06,0.0001709969174541,-2.7104928010349413e-05,3.1797489410590803e-06,-5.040258469073575e-07,14.403114316077067,31.064106070367487,0.2678310707371122,0.5776481813402581,-15.203703725051252,29.37501933580616,-0.2827183176144771,0.5462390083824037,0.0004728716908227,-0.0001379100110837,8.793218500872808e-06,-2.564486063455581e-06,29.60681804112835,1.689086734561319,0.55054938835159,0.0314091729578542,14.4031143160771,31.06410607036748,0.2678310707371129,0.5776481813402579,-3.1974423109204515e-14,1.0658141036401504e-14,-3.1974423109204515e-14,1.0658141036401504e-14,-5.945758528057139e-16,1.9819195093523798e-16,29.606345169437528,1.6892246445724026,0.5505405951330891,0.0314117374439176,,,,,,
16,1,CFD,ellipse,True,2,5.0,360,0.6,0.44,0.63,0.418,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-10.933234566989002,17.26734662593065,-0.2033074136909463,0.321092496672726,-4.344962290620911,12.01405666262522,-0.0807961304112132,0.2234056877723689,29.187925454573737,1.398668386770213,0.5427599306330236,0.0260087397360077,0.0001529172401504,7.198877103135667e-05,2.8435508644083345e-06,1.3386569878748645e-06,0.0004351081940701,-9.19025609920392e-05,8.090992749686762e-06,-1.7089610464665648e-06,0.0002021416548682,-3.319601544311105e-05,3.758896491122314e-06,-6.172917998998247e-07,13.910518764052869,30.68001856552055,0.2586710799709684,0.5705059365852418,-15.278196857609911,29.28140328855587,-0.2841035441021595,0.544498184445095,0.0007901670890887,-5.310980540379358e-05,1.4693440105217411e-05,-9.87595858491525e-07,29.188715621662823,1.3986152769648093,0.5427746240731288,0.0260077521401492,13.910518764052911,30.68001856552068,0.2586710799709693,0.5705059365852442,-4.440892098500626e-14,-1.2434497875801753e-13,-4.440892098500626e-14,-1.2434497875801753e-13,-8.257997955634916e-16,-2.3122394275777765e-15,29.187925454573737,1.398668386770213,0.5427599306330236,0.0260087397360077,,,,,,
16,1,CFD,ellipse,True,2,5.0,360,0.6,0.44,0.63,0.462,0.0,0.39834712,1.2,15.0,7.17024816e-06,True,True,-10.04808186503874,16.816270506821468,-0.1868476820852225,0.3127045746363023,-4.409378206987903,12.9132015084747,-0.0819939674535691,0.2401256083066949,29.843428441761525,1.0195681599278217,0.554949243518912,0.0189592352022178,0.0001146870208912,0.0001383501450086,2.13264624100542e-06,2.572670511470002e-06,0.0003035669971871,-0.0001996915235763,5.644937067973188e-06,-3.7133354219706766e-06,0.000151947989297,-2.120362256516317e-05,2.825527297547404e-06,-3.942889579647532e-07,15.38653857174222,30.748957630222776,0.2861181970907261,0.5717878831913451,-14.457460072026642,29.729472015296167,-0.2688416495387916,0.5528301829429972,0.0005702020073753,-8.254500113286839e-05,1.060311060652601e-05,-1.5349538684654284e-06,29.8439986437689,1.0194856149266889,0.5549598466295184,0.0189577002483493,15.38653857174226,30.74895763022285,0.2861181970907268,0.5717878831913465,-3.730349362740527e-14,-7.815970093361102e-14,-3.730349362740527e-14,-7.815970093361102e-14,-6.936718282733329e-16,-1.4534076401917452e-15,29.843428441761525,1.0195681599278217,0.554949243518912,0.0189592352022178,,,,,,
