alpha,y_num,data_type,shape,is_CFD,n_points,d_perc,iP,dLx_optimal,dLy_optimal,ref_chord,rho,U_inf,mu,is_with_smoothing,is_with_vort_correction,Fx_term_1_mean,Fx_term_1_std,Fy_term_1_mean,Fy_term_1_std,Cd_term_1_mean,Cd_term_1_std,Cl_term_1_mean,Cl_term_1_std,Fx_term_2_mean,Fx_term_2_std,Fy_term_2_mean,Fy_term_2_std,Cd_term_2_mean,Cd_term_2_std,Cl_term_2_mean,Cl_term_2_std,Fx_term_3_mean,Fx_term_3_std,Fy_term_3_mean,Fy_term_3_std,Cd_term_3_mean,Cd_term_3_std,Cl_term_3_mean,Cl_term_3_std,Fx_term_8_mean,Fx_term_8_std,Fy_term_8_mean,Fy_term_8_std,Cd_term_8_mean,Cd_term_8_std,Cl_term_8_mean,Cl_term_8_std,Fx_term_9_mean,Fx_term_9_std,Fy_term_9_mean,Fy_term_9_std,Cd_term_9_mean,Cd_term_9_std,Cl_term_9_mean,Cl_term_9_std,Fx_term_10_mean,Fx_term_10_std,Fy_term_10_mean,Fy_term_10_std,Cd_term_10_mean,Cd_term_10_std,Cl_term_10_mean,Cl_term_10_std,Fx_total_noca_mean,Fx_total_noca_std,Fy_total_noca_mean,Fy_total_noca_std,Cd_total_noca_mean,Cd_total_noca_std,Cl_total_noca_mean,Cl_total_noca_std,Fx_bernoulli_like_1_2_mean,Fx_bernoulli_like_1_2_std,Fy_bernoulli_like_1_2_mean,Fy_bernoulli_like_1_2_std,Cd_bernoulli_like_1_2_mean,Cd_bernoulli_like_1_2_std,Cl_bernoulli_like_1_2_mean,Cl_bernoulli_like_1_2_std,Fx_viscous_total_8_9_10_mean,Fx_viscous_total_8_9_10_std,Fy_viscous_total_8_9_10_mean,Fy_viscous_total_8_9_10_std,Cd_viscous_total_8_9_10_mean,Cd_viscous_total_8_9_10_std,Cl_viscous_total_8_9_10_mean,Cl_viscous_total_8_9_10_std,Fx_delta_noca_minus_bernoulli_mean,Fx_delta_noca_minus_bernoulli_std,Fy_delta_noca_minus_bernoulli_mean,Fy_delta_noca_minus_bernoulli_std,Cd_delta_noca_minus_bernoulli_mean,Cd_delta_noca_minus_bernoulli_std,Cl_delta_noca_minus_bernoulli_mean,Cl_delta_noca_minus_bernoulli_std,Fx_reduced_total_1_2_3_8_9_10_mean,Fx_reduced_total_1_2_3_8_9_10_std,Fy_reduced_total_1_2_3_8_9_10_mean,Fy_reduced_total_1_2_3_8_9_10_std,Cd_reduced_total_1_2_3_8_9_10_mean,Cd_reduced_total_1_2_3_8_9_10_std,Cl_reduced_total_1_2_3_8_9_10_mean,Cl_reduced_total_1_2_3_8_9_10_std,Fx_closure_residual_all_terms_mean,Fx_closure_residual_all_terms_std,Fy_closure_residual_all_terms_mean,Fy_closure_residual_all_terms_std,Fx_omitted_terms_4_5_6_7_mean,Fx_omitted_terms_4_5_6_7_std,Fy_omitted_terms_4_5_6_7_mean,Fy_omitted_terms_4_5_6_7_std,Cd_omitted_terms_4_5_6_7_mean,Cd_omitted_terms_4_5_6_7_std,Cl_omitted_terms_4_5_6_7_mean,Cl_omitted_terms_4_5_6_7_std,n_samples,Fx_rotational_total_3_4_mean,Fx_rotational_total_3_4_std,Fy_rotational_total_3_4_mean,Fy_rotational_total_3_4_std,Cd_rotational_total_3_4_mean,Cd_rotational_total_3_4_std,Cl_rotational_total_3_4_mean,Cl_rotational_total_3_4_std
16,1,PIV,ellipse,False,1,5.0,360,0.6,0.44,0.39834712,1.2,15.0,1.7072019428571428e-05,True,True,-4.816258984363926,,14.43249420854116,,-0.0895600612771339,,0.268377400363061,,-9.601746679380348,,14.005469820609251,,-0.1785479194047931,,0.2604367288846016,,34.42878907878963,,-7.938997835253569,,0.6402156673061764,,-0.1476285089553268,,-0.0004657551653323,,-0.0003101215680208,,-8.660884159827124e-06,,-5.7668216608531805e-06,,0.0017886626744951,,-0.0004266046676282,,3.326082323479183e-05,,-7.932866629044614e-06,,0.0001912007389902,,-0.0002505100704516,,3.555446240701232e-06,,-4.658324507263291e-06,,20.01229752329353,,20.49797895759072,,0.3721358420095654,,0.381167262279538,,-14.418005663744276,,28.43796402915041,,-0.2681079806819271,,0.5288141292476627,,0.001514108248153,,-0.0009872363061007,,2.815538531566593e-05,,-1.835801279716109e-05,,34.43030318703778,,-7.93998507155967,,0.640243822691492,,-0.147646866968124,,20.012297523293505,,20.497978957590743,,0.3721358420095649,,0.3811672622795387,,2.4868995751603507e-14,,-3.1974423109204515e-14,,2.4868995751603507e-14,,-3.1974423109204515e-14,,4.624478855155552e-16,,-5.945758528057139e-16,,1,34.42878907878963,,-7.938997835253569,,0.6402156673061764,,-0.1476285089553268,
16,1,PIV,rectangle,False,1,5.0,360,0.6,0.44,0.39834712,1.2,15.0,1.7072019428571428e-05,True,True,-2.447050254973376,,19.90540135538832,,-0.0455037761663444,,0.3701480694709701,,-10.591111543360984,,15.85396751779854,,-0.1969455134983033,,0.2948102058027615,,-3.874809387007628,,-2.395935417427614,,-0.0720534687325267,,-0.044553277449886,,-0.0001109577803937,,2.155838209326306e-05,,-2.0632996779244067e-06,,4.008858384851785e-07,,0.0005098961815825,,0.0001126354620151,,9.48170217086874e-06,,2.0944967687173943e-06,,-0.0001382370694758,,-0.0001164610665514,,-2.570567831427541e-06,,-2.1656352556224864e-06,,-16.91271048401019,,33.36345118853683,,-0.3144979105625114,,0.6204053275711976,,-13.03816179833436,,35.75936887318686,,-0.2424492896646478,,0.6649582752737316,,0.0002607013317129,,1.7732777556989917e-05,,4.847834661516793e-06,,3.297473515800866e-07,,-3.874548685675916,,-2.395917684650057,,-0.0720486208978651,,-0.0445529477025345,,-16.912710484010272,,33.3634511885368,,-0.314497910562513,,0.6204053275711972,,8.171241461241152e-14,,2.8421709430404014e-14,,8.171241461241152e-14,,2.8421709430404014e-14,,1.5194716238368245e-15,,5.285118691606346e-16,,1,-3.874809387007628,,-2.395935417427614,,-0.0720534687325267,,-0.044553277449886,
6,1,CFD,ellipse,True,2,5.0,360,0.6,0.37,0.39834712,1.2,15.0,7.17024816e-06,True,True,-1.067778421489928,0.0467039629013038,20.43554847245445,0.873420456580028,-0.0198557222876728,0.0008684769222139,0.380006345042214,0.0162415662998945,-0.1948075372064864,0.1387032651460327,13.442839878330131,0.6691324439905031,-0.0036225159456961,0.0025792369069326,0.249974423541293,0.0124427575179955,2.693125954921861,0.0203441785872228,-1.4272966182599598,0.2432780704926208,0.0500796419654529,0.0003783072892923,-0.02654109195685,0.0045238428771038,8.698685804600397e-06,2.514996349105233e-05,-5.710526800614753e-05,5.0987212544909344e-05,1.617551789095567e-07,4.676725812895218e-07,-1.0618929169883857e-06,9.481254838448872e-07,-3.3826075455798857e-06,3.080286661663785e-05,1.4063699303613649e-05,4.734069871533208e-05,-6.290079915597389e-08,5.727903401070542e-07,2.615195269822413e-07,8.803172527914679e-07,3.115160359192497e-05,9.97781454716341e-07,1.805103369939092e-05,2.589661138906859e-06,5.792752291002988e-07,1.8554103613550752e-08,3.356654385658142e-07,4.8155676644565134e-08,1.4305764639073288,0.1001075897034825,32.451066741989635,0.0511297388978934,0.0266020818616935,0.0018615364948723,0.6034392119187059,0.0009507758124398,-1.2625859586964143,0.1015158383869239,33.87838835078458,0.2100315313147814,-0.0234782382333689,0.0018877233836571,0.629980768583507,0.0039056115702562,3.646768185094548e-05,7.393983230783895e-06,-2.4990535003142966e-05,4.011000497696216e-05,6.781296088538816e-07,1.3749376712941917e-07,-4.647079514403301e-07,7.458599122732392e-07,2.693162422603712,0.0203390282917089,-1.427321608794963,0.2432860847364102,0.0500803200950618,0.0003782115177021,-0.0265415566648014,0.0045239919048382,1.430576463907297,0.1001075897034771,32.45106674198962,0.0511297388978808,0.0266020818616929,0.0018615364948722,0.6034392119187056,0.0009507758124396,3.1530333899354446e-14,6.993523870246152e-15,1.2434497875801752e-14,5.898646030484293e-14,3.1530333899354446e-14,6.993523870246152e-15,1.2434497875801752e-14,5.898646030484293e-14,5.86317854850079e-16,1.3004708185248554e-16,2.3122394275777767e-16,1.0968743617346513e-15,4,2.693125954921861,0.0203441785872228,-1.4272966182599598,0.2432780704926208,0.0500796419654529,0.0003783072892923,-0.02654109195685,0.0045238428771038
6,1,CFD,rectangle,True,2,5.0,360,0.6,0.37,0.39834712,1.2,15.0,7.17024816e-06,True,True,-0.0831285499150456,0.2088822821204396,18.53555542843512,0.8503214625637535,-0.0015458051671309,0.0038842408697597,0.3446752937011341,0.0158120322307645,-1.265010381330263,0.1700216699505677,13.913937843743804,0.8497905183292256,-0.0235233212408139,0.0031616138643392,0.2587346589827337,0.0158021591325085,2.7899991052392608,0.0960596063564824,0.0832980478086848,0.148939085063343,0.0518810329011775,0.0017862627943127,0.0015489570411871,0.0027695756453584,-2.6612313265788105e-05,1.004381725687935e-05,-3.959842494862229e-05,1.7747940275457082e-05,-4.948654992491103e-07,1.867683801686691e-07,-7.363468983686665e-07,3.300293077621474e-07,1.1484591793558724e-05,1.4975765580261891e-05,3.10880083179813e-05,4.505307562707367e-05,2.135600988470991e-07,2.784797261514753e-07,5.780926521978063e-07,8.377780819062319e-07,1.6711681933013076e-05,8.391621155746445e-07,1.5318236189025198e-05,8.536803157415677e-07,3.107597126366512e-07,1.5604520175577783e-08,2.848480898142341e-07,1.5874491308941753e-08,1.4418617579544404,0.1505341246661266,32.53279812780718,0.1339262039226969,0.0268119359475454,0.0027992359782077,0.6049590363188988,0.0024904057420647,-1.3481389312453085,0.0554615835725174,32.44949327217893,0.0176415109967601,-0.0250691264079449,0.001031328016082,0.6034099526838679,0.0003280502171957,1.583960460783694e-06,8.929934818163813e-06,6.807819558384211e-06,2.835725122705534e-05,2.9454312234639946e-08,1.660553371635571e-07,1.2659384364337376e-07,5.273132457767049e-07,2.7900006891997213,0.0960586907046154,0.0833048556282432,0.1489511822673581,0.0518810623554898,0.0017862457674382,0.0015490836350308,0.002769800597201,1.4418617579544128,0.1505341246661072,32.53279812780717,0.1339262039227512,0.0268119359475449,0.0027992359782074,0.6049590363188986,0.0024904057420658,2.731148640577885e-14,5.4247092081639104e-14,8.881784197001252e-15,6.444038954788687e-14,2.731148640577885e-14,5.4247092081639104e-14,8.881784197001252e-15,6.444038954788687e-14,5.078668742715474e-16,1.008744111708013e-15,1.6515995911269834e-16,1.1982921299223552e-15,4,2.7899991052392608,0.0960596063564824,0.0832980478086848,0.148939085063343,0.0518810329011775,0.0017862627943127,0.0015489570411871,0.0027695756453584
6,1,PIV,ellipse,False,2,5.0,360,0.6,0.37,0.39834712,1.2,15.0,1.7072019428571428e-05,True,True,-3.2885558630300147,0.1060540616644618,17.61111537828334,0.7280040949179273,-0.0611518744241996,0.0019721132713573,0.3274849997805997,0.0135374969582257,5.90472617721121,0.3083021448291263,11.942399885456746,0.6968766565069888,0.1098004986801128,0.0057329888347802,0.2220732043293137,0.0129586710893232,0.6799457177222679,0.4934629875593134,1.0247978975298448,1.0410488507454785,0.0126438342169785,0.0091761210406849,0.0190564840465223,0.0193586763435995,0.0001321834789509,2.190409867223569e-05,-0.0003004263924708,8.985356303311965e-05,2.4579991468702456e-06,4.073145621268741e-07,-5.586536398127134e-06,1.6708591953507253e-06,0.0001186712299305,1.906166518758991e-05,0.0001748851029911,0.0001158106125276,2.206734035466102e-06,3.544584931556011e-07,3.252051144092699e-06,2.153539830019597e-06,8.157459683783649e-05,4.330700181653969e-05,-4.780766594196585e-05,1.5332041985023278e-05,1.5169088529442937e-06,8.053092138545954e-07,-8.890006756654264e-07,2.851048135368541e-07,3.2964484612092093,0.2495521389951387,30.578139812314504,1.0975620252749878,0.0612986401149275,0.0046405114286428,0.5686114646705059,0.0204095590702677,2.616170314181196,0.2520369316447001,29.55351526374009,0.0587998596061472,0.0486486242559131,0.004686717038158,0.5495582041099135,0.0010934044548911,0.0003324293057193,6.434061934536412e-05,-0.0001733489554216,0.0001335626429946,6.181642035280642e-06,1.1964368672629803e-06,-3.223485929699861e-06,2.4836451963582736e-06,0.6802781470279873,0.4934438315080299,1.0246245485744232,1.0411451472726738,0.0126500158590138,0.0091757648270485,0.0190532605605926,0.0193604670120217,3.296448461209183,0.249552138995115,30.57813981231451,1.0975620252750142,0.061298640114927,0.0046405114286423,0.568611464670506,0.0204095590702682,2.6312285683616213e-14,2.6926055702695972e-14,-8.881784197001252e-15,6.995027692190262e-14,2.6312285683616213e-14,2.6926055702695972e-14,-8.881784197001252e-15,6.995027692190262e-14,4.892863788713688e-16,5.006996522641223e-16,-1.6515995911269831e-16,1.3007504596029237e-15,4,0.6799457177222679,0.4934629875593134,1.0247978975298448,1.0410488507454785,0.0126438342169785,0.0091761210406849,0.0190564840465223,0.0193586763435995
6,1,PIV,rectangle,False,2,5.0,360,0.6,0.37,0.39834712,1.2,15.0,1.7072019428571428e-05,True,True,-2.5004745790263465,0.1455856275152649,16.058076336476173,1.0509849248493348,-0.0464972206117962,0.0027072169008492,0.2986056824096713,0.0195434412012379,5.202330480341965,0.1920135569308852,11.959190314791924,1.01141772823739,0.0967391990580135,0.0035705608815057,0.2223854283781056,0.0188076750049776,-1.379789839186783,3.392075979897556,-0.8978881330551203,0.5158318676527064,-0.0256576863803048,0.0630768680842524,-0.0166965515096875,0.0095920783798498,-0.0002803624756978,3.96009338443457e-05,0.0001311128512074,0.0001202073791499,-5.2134406776757646e-06,7.363935521834747e-07,2.438090440419701e-06,2.235299280537687e-06,6.198321695197191e-05,7.719631744017245e-05,-0.0004234743401565,0.0001703314551107,1.1526001251997932e-06,1.4354931789914962e-06,-7.874657068243739e-06,3.167374430375875e-06,7.210318815518701e-05,2.4811075778243872e-05,-6.87576499680571e-06,3.9189429999178354e-05,1.3407846152833297e-06,4.613708428606443e-07,-1.278573134128124e-07,7.287414907580801e-07,1.3219197860582348,3.437808461190216,27.11907928095903,0.6862798242697732,0.024581572009975,0.0639272799579127,0.504288994854148,0.0127616191974732,2.7018559013156187,0.2883091221688919,28.0172666512681,0.27644884575409,0.0502419784462172,0.0053612114157546,0.5209911107877768,0.0051406653267835,-0.0001462760705906,9.144023103267966e-05,-0.0002992372539458,0.0001388111790691,-2.7200559371926426e-06,1.7003638552389083e-06,-5.56442394123685e-06,2.581243604994013e-06,-1.379936115257374,3.392066616298904,-0.8981873703090661,0.5158743918037862,-0.025660406436242,0.063076693964781,-0.0167021159336288,0.0095928691316737,1.321919786058245,3.437808461190213,27.119079280959028,0.6862798242698116,0.0245815720099752,0.0639272799579127,0.504288994854148,0.0127616191974739,-1.0103029524088925e-14,7.444942914963782e-14,1.7763568394002505e-15,4.806021983394502e-14,-1.0103029524088925e-14,7.444942914963782e-14,1.7763568394002505e-15,4.806021983394502e-14,-1.8786945349069435e-16,1.384413807134542e-15,3.303199182253967e-17,8.93697005766209e-16,4,-1.379789839186783,3.392075979897556,-0.8978881330551203,0.5158318676527064,-0.0256576863803048,0.0630768680842524,-0.0166965515096875,0.0095920783798498
6,2,CFD,ellipse,True,2,5.0,360,0.67,0.39,0.39834712,1.2,15.0,7.17024816e-06,True,True,0.1351432969524586,0.0682941230179654,18.84679051494973,0.7249852338795594,0.0025130380229863,0.0012699536844289,0.3504628216373055,0.0134813601556864,-3.4995321446705345,0.1593000901159346,12.71957932143876,0.6271518477957466,-0.0650750539652272,0.0029622422462234,0.2365251343720812,0.0116621132918733,1.24465980584665,0.0332444623061328,-0.8796103049131112,0.1165228230616409,0.0231448949989414,0.0006181926866741,-0.0163566687472103,0.0021667836400544,2.271331054716196e-05,0.0001265050589721,-3.2996528825721136e-05,4.03953110422445e-05,4.223621468476848e-07,2.3524068930247406e-06,-6.135822747818004e-07,7.511652807703194e-07,-1.7592308237159003e-05,0.0001245963586442,-5.923654481720517e-06,4.033155422349952e-05,-3.271352742535856e-07,2.316913926621584e-06,-1.1015247728367825e-07,7.499796998843718e-07,2.30642737493306e-05,1.8211031382936968e-06,1.4545634428528694e-05,1.8878653819504744e-06,4.288884333273546e-07,3.386406528117892e-08,2.7048128328710814e-07,3.5105533120078696e-08,-2.119700856595358,0.1179714202180611,30.68673515692649,0.0252967779060944,-0.0394165968279933,0.0021937208231495,0.5706308340087072,0.0004704026479346,-3.364388847718076,0.1458566664507477,31.566369836388496,0.099272218605321,-0.0625620159422409,0.0027122569669564,0.5869879560093868,0.0018460024700236,2.818527605933356e-05,5.973906266578912e-06,-2.4374548878912963e-05,2.105472825502834e-05,5.241153059214538e-07,1.110869272262196e-07,-4.532534687783705e-07,3.915202149252314e-07,1.2446879911227096,0.0332388452786177,-0.8796346794619901,0.1165075585861586,0.0231454191142474,0.0006180882360352,-0.0163571220006791,0.0021664997916642,-2.119700856595366,0.1179714202180568,30.686735156926503,0.0252967779061182,-0.0394165968279934,0.0021937208231494,0.5706308340087076,0.0004704026479351,8.215650382226158e-15,5.303659842780099e-14,-1.9539925233402755e-14,2.9224534328527496e-14,8.215650382226158e-15,5.303659842780099e-14,-1.9539925233402755e-14,2.9224534328527496e-14,1.5277296217924598e-16,9.862345485459645e-16,-3.633519100479362e-16,5.434406857596125e-16,4,1.24465980584665,0.0332444623061328,-0.8796103049131112,0.1165228230616409,0.0231448949989414,0.0006181926866741,-0.0163566687472103,0.0021667836400544
6,2,CFD,rectangle,True,2,5.0,360,0.67,0.39,0.39834712,1.2,15.0,7.17024816e-06,True,True,0.8467101891660977,0.2044515080128195,17.965872475241834,0.7591288569400201,0.0157448793081679,0.0038018490378687,0.3340818350930797,0.0141162730587187,-4.5373565329228285,0.1273961137865113,12.953550438037167,0.7722403067742254,-0.0843737702735768,0.0023689763765258,0.2408759111072322,0.0143600851656664,1.319950260749586,0.011798601698425,-0.3241178837482892,0.1546073457528723,0.0245449479812627,0.0002193992255246,-0.0060270881660956,0.0028749789835795,-1.2716505389216162e-05,0.0001424755988868,-7.308849465795434e-05,5.954311671020932e-05,-2.364679735011415e-07,2.649384804312417e-06,-1.3591067426961382e-06,1.1072255870190008e-06,-2.151807739746992e-05,0.0001357769415897,7.718620777070418e-06,6.797561730319939e-05,-4.0013635822742893e-07,2.5248208720254824e-06,1.435305186065865e-07,1.2640309565557052e-06,1.7581173282006677e-05,1.765364213662638e-06,1.4204777265429087e-05,2.0134050674135223e-06,3.2692821577334226e-07,3.2827580008753595e-08,2.641429222244955e-07,3.743998854684963e-08,-2.370712736416628,0.1247934144943741,30.59525386443413,0.1362633671200286,-0.0440842526602617,0.0023205782507509,0.568929706600915,0.0025338661290262,-3.6906463437567294,0.1345583008540307,30.919422913279,0.0371648817937024,-0.0686288909654089,0.0025021598109565,0.5749577462003119,0.0006910942915668,-1.6653409504679405e-05,2.143504644820097e-05,-5.116509661545483e-05,5.417205475936379e-05,-3.096761159552281e-07,3.9859236797927817e-07,-9.514333018650564e-07,1.007348765817589e-06,1.3199336073400811,0.0118027910813231,-0.3241690488449047,0.154557134688581,0.0245446383051467,0.0002194771286004,-0.0060280395993975,0.0028740452908505,-2.370712736416649,0.1247934144944198,30.5952538644341,0.1362633671200259,-0.0440842526602621,0.0023205782507518,0.5689297066009145,0.0025338661290262,2.1205259770340493e-14,5.009013288924282e-14,3.2862601528904634e-14,2.9062124420913044e-14,2.1205259770340493e-14,5.009013288924282e-14,3.2862601528904634e-14,2.9062124420913044e-14,3.943194023815672e-16,9.31443966261884e-16,6.110918487169838e-16,5.404206153428877e-16,4,1.319950260749586,0.011798601698425,-0.3241178837482892,0.1546073457528723,0.0245449479812627,0.0002193992255246,-0.0060270881660956,0.0028749789835795
6,2,PIV,ellipse,False,2,5.0,360,0.67,0.39,0.39834712,1.2,15.0,1.7072019428571428e-05,True,True,-1.3275365872119278,0.4302833108634091,15.961483868444391,0.6667551354079311,-0.0246860184396914,0.0080012723179055,0.2968095108616044,0.012398550613213,0.3853567942578306,0.9539593415539942,11.99547137180302,1.2175551217052123,0.0071658476463447,0.0177392157196782,0.2230600876312025,0.0226408736868638,1.2650826525459191,1.2317752885704072,-0.5709682321179526,1.067358069558079,0.0235246651499608,0.0229053027842094,-0.0106173588301199,0.0198479056929056,-0.0003307630811317,0.0005440339277951,-6.983236404550565e-05,0.0004165932454992,-6.150657992134754e-06,1.0116505791809327e-05,-1.2985578274231007e-06,7.746700647883941e-06,0.0003737794809113,0.0002581567645699,0.0004604045687705,0.0003486978540227,6.950563357003453e-06,4.800517523881034e-06,8.561387899867134e-06,6.484161519317187e-06,7.45563770261418e-05,1.7910467172198122e-05,3.030279872941806e-05,6.836469076596853e-06,1.3864025412130563e-06,3.330515536335937e-07,5.634913985909252e-07,1.271265916984544e-07,0.3230204323686467,1.7334395728267564,27.386407883132883,0.2121010031281483,0.0060066806645205,0.0322339298751552,0.5092600659841575,0.0039440941400303,-0.9421797929540974,0.5240836164602782,27.95695524024741,1.0286327273790898,-0.0175201707933466,0.0097455226051809,0.519869598492807,0.0191277940814271,0.0001175727768058,0.000306764908467,0.0004208750034544,0.0006946121713856,2.186307906081755e-06,5.704403373901032e-06,7.826321471034958e-06,1.29165621772222e-05,1.265200225322725,1.2320747424392426,-0.5705473571144981,1.0680512918749083,0.0235268514578668,0.0229108712361821,-0.0106095325086488,0.0198607964102395,0.3230204323686276,1.7334395728267582,27.386407883132915,0.2121010031281735,0.0060066806645202,0.0322339298751552,0.5092600659841582,0.0039440941400308,1.915134717478395e-14,1.3235267889812163e-14,-3.2862601528904634e-14,8.227044771238504e-14,1.915134717478395e-14,1.3235267889812163e-14,-3.2862601528904634e-14,8.227044771238504e-14,3.5612616183675576e-16,2.461145480504943e-16,-6.110918487169839e-16,1.5298484492506057e-15,4,1.2650826525459191,1.2317752885704072,-0.5709682321179526,1.067358069558079,0.0235246651499608,0.0229053027842094,-0.0106173588301199,0.0198479056929056
6,2,PIV,rectangle,False,2,5.0,360,0.67,0.39,0.39834712,1.2,15.0,1.7072019428571428e-05,True,True,-1.0798906278198273,0.4862536652759522,15.118343851335778,0.7529643300152898,-0.020080953103671,0.009042061110029,0.2811310201818878,0.0140016414720628,0.4663208709795776,1.2389891973893614,11.689832377783326,1.470689202664099,0.0086714036590067,0.0230394480031378,0.2173766210398186,0.0273479926095816,0.56660115432406,0.2005490917426574,-0.9309900310514492,0.9913311576783176,0.0105361514540023,0.0037292822092535,-0.0173120931619461,0.0184341580292588,-0.0004986431149128,0.0007647777582674,-7.288070679158309e-05,0.0001064508167074,-9.272447364645227e-06,1.4221316402666311e-05,-1.3552428528793174e-06,1.979491073521888e-06,0.0003856635258939,0.0005492745815077,0.000273699489504,0.0005433957147751,7.171551431007974e-06,1.0213957625102089e-05,5.089540062335408e-06,1.0104637992057896e-05,5.330493602767172e-05,1.814084691240373e-05,6.61888463182576e-05,7.098348452174217e-06,9.912243823496288e-07,3.373355474380817e-07,1.2308053099658708e-06,1.319963325076735e-07,-0.0470282771691726,0.9238300705962726,25.877453205696693,1.95362708513352,-0.0008745076622131,0.0171789511321697,0.4812005131622797,0.0363283955504179,-0.6135697568402496,0.7568780899341822,26.808176229119105,1.0012039847989556,-0.0114095494446643,0.0140744192398901,0.4985076412217064,0.0186177467865855,-5.967465299118342e-05,0.0002363450032348,0.0002670076290307,0.0005120241905015,-1.1096715512876274e-06,4.394920007619373e-06,4.965102519421962e-06,9.521273259094252e-06,0.5665414796710688,0.2006404160901204,-0.9307230234224184,0.9908356216276044,0.010535041782451,0.0037309804182122,-0.0173071280594267,0.0184249433588661,-0.0470282771691808,0.9238300705963084,25.87745320569669,1.9536270851335324,-0.0008745076622132,0.0171789511321703,0.4812005131622796,0.036328395550418,8.1601392309949e-15,5.721190133390976e-14,7.105427357601002e-15,2.1900397950137242e-14,8.1601392309949e-15,5.721190133390976e-14,7.105427357601002e-15,2.1900397950137242e-14,1.5174071243479155e-16,1.0638758019203572e-15,1.3212796729015862e-16,4.0724574587364047e-16,4,0.56660115432406,0.2005490917426574,-0.9309900310514492,0.9913311576783176,0.0105361514540023,0.0037292822092535,-0.0173120931619461,0.0184341580292588
6,3,CFD,ellipse,True,2,5.0,360,0.67,0.43,0.39834712,1.2,15.0,7.17024816e-06,True,True,-1.6244251042624354,0.0888345055543681,17.783160701513,0.7504565270073106,-0.0302067667769058,0.0016519094564479,0.3306842442026534,0.0139550079766892,-0.6575096794706192,0.3553776910279965,12.1643788547416,0.5819209109464638,-0.0122266280478009,0.0066083754815351,0.2262009827888876,0.0108210278168199,2.9707563177931955,0.0294853006535944,-1.2372773996486048,0.0934056731521106,0.0552422780263195,0.0005482897289958,-0.0230076165108834,0.0017369119555849,7.423444454256407e-07,1.483014285026576e-05,-3.48075747158364e-05,4.643737687751722e-05,1.3804160913460693e-08,2.75771819316702e-07,-6.472593219300125e-07,8.63519659595105e-07,-4.359513024129152e-06,8.85394635004395e-06,-8.406303069005065e-06,4.8277827539310974e-05,-8.106670651371435e-08,1.646423043753984e-07,-1.563182171927332e-07,8.977434990071711e-07,3.791119777982836e-05,4.422204785685586e-06,6.11599380563053e-06,1.34951096857555e-06,7.049723047024612e-07,8.22324822796758e-08,1.1372909591886949e-07,2.5094639933644e-08,0.6888558280893626,0.2879516928207239,28.71022505872202,0.1099446774677891,0.0128095209113722,0.0053545648889735,0.5338769206322146,0.0020444606660641,-2.2819347837330546,0.2739567807649467,29.9475395562546,0.1841256630309307,-0.0424333948247067,0.0050943244855084,0.5568852269915411,0.0034238826685356,3.429402920112485e-05,1.325061142145571e-05,-3.709788397921094e-05,1.7516505467341804e-05,6.377097591022075e-07,2.463998665183477e-07,-6.898484432038763e-07,3.257256945918928e-07,2.9707906118223963,0.0294760045969462,-1.237314497532584,0.0934174401855189,0.0552429157360786,0.000548116865492,-0.0230083063593266,0.0017371307677867,0.6888558280893419,0.2879516928207212,28.710225058722017,0.1099446774677141,0.0128095209113718,0.0053545648889734,0.5338769206322145,0.0020444606660627,2.067790383364354e-14,4.071532610534799e-15,3.552713678800501e-15,1.0756374827627341e-13,2.067790383364354e-14,4.071532610534799e-15,3.552713678800501e-15,1.0756374827627341e-13,3.8451302980925083e-16,7.57116075516657e-17,6.606398364507934e-17,2.000186434761153e-15,4,2.9707563177931955,0.0294853006535944,-1.2372773996486048,0.0934056731521106,0.0552422780263195,0.0005482897289958,-0.0230076165108834,0.0017369119555849
