parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.38,2.5836633813381797,39.67315016807557,0.7377364405953015,0.048044146193831405,0.20891591146372124,True,0.23220240511297036,0.16162034257372243,0.7,0.38,360,0.0,0.7880809940174873,1.7068143215973868,0.6320305927188142
0.3844444444444445,2.651600782132176,39.37214990969656,0.7321392329550197,0.049307466500707116,0.2113593724165133,True,0.23220240511297036,0.16162034257372243,0.7,0.3844444444444445,360,0.0,0.7295980978677712,1.7129212422822022,0.6342919756069648
0.3888888888888889,2.650758366222825,38.68925570194755,0.719440570509674,0.04929180147507057,0.21380283336930536,True,0.23220240511297036,0.16162034257372243,0.7,0.3888888888888889,360,0.0,0.6998772817916858,1.6648249557920998,0.6164819982279
0.39333333333333337,2.8423937775716226,39.28282027406326,0.7304781163773698,0.05285533060400376,0.21624629432209744,True,0.23220240511297036,0.16162034257372243,0.7,0.39333333333333337,360,0.0,0.6902899217671422,1.6719419848804233,0.6191174226300578
0.3977777777777778,2.8399510756770736,38.74466833904361,0.7204709883484909,0.05280990768715735,0.21868975527488949,True,0.23220240511297036,0.16162034257372243,0.7,0.3977777777777778,360,0.0,0.6461880656542415,1.6514404740145652,0.6115257461950647
0.40222222222222226,-7.272525778736577,25.099342052600477,0.46673125750597877,-0.1352352222955061,0.22113321622768156,True,0.23220240511297036,0.16162034257372243,0.7,0.40222222222222226,360,0.0,0.6596103696886025,1.6604358669106654,0.6148567256882178
0.4066666666666667,-7.5086825535082955,24.767560702500425,0.4605616644375746,-0.1396266421274192,0.2235766771804736,True,0.23220240511297036,0.16162034257372243,0.7,0.4066666666666667,360,0.0,0.6749501457278724,1.657554451216914,0.6137897421002861
0.41111111111111115,-7.312901612951168,24.63978974605595,0.4581857177275335,-0.13598602539768848,0.22602013813326569,True,0.23220240511297036,0.16162034257372243,0.7,0.41111111111111115,360,0.0,0.6394769136370609,1.6623329332583001,0.6155592062995829
0.41555555555555557,-7.289705593818314,24.249929403283225,0.4509361249831224,-0.1355546871117557,0.22846359908605773,True,0.23220240511297036,0.16162034257372243,0.7,0.41555555555555557,360,0.0,0.6624865776959656,1.6620164559530513,0.6154420152634593
0.42000000000000004,5.0514993874972625,42.192040214089204,0.784576103413213,0.09393444085013393,0.2309070600388498,True,0.23220240511297036,0.16162034257372243,0.7,0.42000000000000004,360,0.0,0.6682389937106918,1.665319942385076,0.6166652909655973
