parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.418,15.153170760744262,20.936316245714163,0.38931830118999516,0.2817786390393544,0.19697785938008003,True,0.2549917068117174,0.0868528159729272,0.6,0.418,360,0.0,0.5244285933425372,2.0104134869724106,0.6729184626622163
0.42288888888888887,18.883841096496262,21.5027559818819,0.3998514510155513,0.35115179047482714,0.19928169399271253,True,0.2549917068117174,0.0868528159729272,0.6,0.42288888888888887,360,0.0,0.550314465408805,2.010515372387106,0.6729525653863916
0.42777777777777776,18.4116344095397,22.469109337799587,0.4178211378725761,0.3423709379590883,0.20158552860534504,True,0.2549917068117174,0.0868528159729272,0.6,0.42777777777777776,360,0.0,0.5244285933425372,2.0223922729899724,0.676927959377062
0.43266666666666664,18.91324059121749,23.06036911341976,0.4288158252237258,0.35169848461177,0.20388936321797757,True,0.2549917068117174,0.0868528159729272,0.6,0.43266666666666664,360,0.0,0.5666129774505292,2.031823056850601,0.6800845978588058
0.43755555555555553,17.41563128702078,23.45527296558186,0.4361592038321095,0.32384990306985006,0.20619319783061008,True,0.2549917068117174,0.0868528159729272,0.6,0.43755555555555553,360,0.0,0.5388096333793527,2.044913930451385,0.684466328580087
0.4424444444444445,17.806184380353432,23.97098223522208,0.4457490024579955,0.3311123777591064,0.2084970324432426,True,0.2549917068117174,0.0868528159729272,0.6,0.4424444444444445,360,0.0,0.6068798895536126,2.055847070163895,0.6881258302771698
0.44733333333333336,15.261780398153574,24.82776851427255,0.46168125026740214,0.28379827415724246,0.21080086705587514,True,0.2549917068117174,0.0868528159729272,0.6,0.44733333333333336,360,0.0,0.5771590734775272,2.0762322664082324,0.694949090768953
0.45222222222222225,14.591514765656687,24.782916601069637,0.46084721287284125,0.27133444459299694,0.21310470166850765,True,0.2549917068117174,0.0868528159729272,0.6,0.45222222222222225,360,0.0,0.6596103696886025,2.0847672640658015,0.6978058948740659
0.45711111111111113,14.790617517846535,25.31041396777043,0.4706562153867476,0.2750368316001034,0.21540853628114015,True,0.2549917068117174,0.0868528159729272,0.6,0.45711111111111113,360,0.0,0.6433118576468784,2.095119150937835,0.7012708416846208
0.462,15.119055424970764,25.71684050907905,0.4782138625279054,0.2811442521485572,0.21771237089377268,True,0.2549917068117174,0.0868528159729272,0.6,0.462,360,0.0,0.734391777880043,2.1026218772650096,0.7037821275959887
