parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
360,4.546204399964202,26.649835638406465,0.4955632412106355,0.08453829953102956,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,360,0.0,0.01150483202945237,1.6817736563551298,0.5864424217554123
4,11.307103066477168,18.14114907669473,0.33734116629132554,0.21025963238027676,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,4,0.0,0.01150483202945237,0.8533149811703293,0.29755496655968033
204,4.741397773622975,26.664453012327836,0.49583505651549326,0.0881679902437849,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,204,0.0,0.01150483202945237,1.6812112901908818,0.5862463220162895
