parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points,Gamma,F_kutta
360,-2.3943508606982187,30.366468572001235,0.5646753621239842,-0.044523812049822996,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,360,0.0,0,0,0,0,0,0,0,2.08676186601301,0.7149094685877863
4,-64.79235986938023,20.833449640657392,0.38740545981618935,-1.204837144146677,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,4,0.0,0,0,0,0,0,0,0,1.0980438011134939,0.37618183613830075
12,-3.6572312535928795,29.59857214793675,0.5503960530135357,-0.06800752539259171,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,12,0.0,0,0,0,0,0,0,0,1.9630753197304052,0.6725353556070364
20,-1.6877638592422795,30.124585718456892,0.5601774638058811,-0.031384573617366116,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,20,0.0,0,0,0,0,0,0,0,2.0596140361244566,0.7056088191198051
28,0.0537762960745507,29.88377703412579,0.5556995400491278,0.0009999894912898096,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,28,0.0,0,0,0,0,0,0,0,2.065283024559842,0.7075509734095589
36,-5.962899401205569,30.79216541378956,0.5725913474062998,-0.11088225062130569,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,36,0.0,0,0,0,0,0,0,0,2.079955235602217,0.7125775664148034
44,-2.123478520552947,30.312037732866578,0.5636632011699965,-0.039486843842662704,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,44,0.0,0,0,0,0,0,0,0,2.082808067837852,0.7135549260315214
52,-2.375071174087912,30.207089501228616,0.5617116512041542,-0.044165299370204074,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,52,0.0,0,0,0,0,0,0,0,2.082624620971691,0.713492078466719
60,-2.4722278370601605,30.332446097748942,0.5640427020264422,-0.04597196232531624,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,60,0.0,0,0,0,0,0,0,0,2.084763476220702,0.7142248347502034
68,-2.419985174009228,30.34001123046294,0.5641833783795277,-0.04500049128953677,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,68,0.0,0,0,0,0,0,0,0,2.084973306173305,0.7142967209689197
76,-2.368575287708096,30.336102851825405,0.5641107006785552,-0.044044506035768705,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,76,0.0,0,0,0,0,0,0,0,2.0854027761927787,0.7144438542802942
84,-2.34134968978364,30.34483189416461,0.5642730203481011,-0.043538236288577586,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,84,0.0,0,0,0,0,0,0,0,2.0855599294883316,0.7144976938586574
92,-2.4122335435331648,30.340727070902325,0.5641966896889535,-0.04485634694375143,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,92,0.0,0,0,0,0,0,0,0,2.085910108991165,0.714617662814559
100,-2.3800234311383246,30.34549590598143,0.5642853678857224,-0.04425738836424177,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,100,0.0,0,0,0,0,0,0,0,2.0860024126054713,0.7146492853628368
108,-2.348312983047717,30.35712848554223,0.5645016798701191,-0.043667721221478,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,108,0.0,0,0,0,0,0,0,0,2.086098447042841,0.7146821860640162
116,-2.4062037901938815,30.356244874605228,0.564485248808185,-0.04474422152020062,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,116,0.0,0,0,0,0,0,0,0,2.0862537735303417,0.7147353997912005
124,-2.378606716130859,30.351128084918564,0.564390100270831,-0.044231044041128584,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,124,0.0,0,0,0,0,0,0,0,2.086297862942962,0.7147505045039424
132,-2.3528764925965464,30.357999827312035,0.5645178827824937,-0.04375258131645189,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,132,0.0,0,0,0,0,0,0,0,2.0863711362890545,0.7147756074204609
140,-2.332569772178869,30.358892420329838,0.5645344808694382,-0.04337497057524193,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,140,0.0,0,0,0,0,0,0,0,2.0864185309526646,0.7147918444882008
148,-2.377159497948938,30.358585472520787,0.5645287730649625,-0.0442041325005584,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,148,0.0,0,0,0,0,0,0,0,2.0864109899663874,0.7147892610010383
156,-2.3606533822952684,30.36252146928408,0.5646019643348779,-0.04389719536653189,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,156,0.0,0,0,0,0,0,0,0,2.086532690173926,0.7148309546087831
164,-2.3401650576380137,30.361222892068188,0.5645778168263228,-0.043516207629425825,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,164,0.0,0,0,0,0,0,0,0,2.086509826305952,0.7148231216135721
172,-2.3800919034637302,30.36126482498209,0.5645785965838797,-0.04425866163166344,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,172,0.0,0,0,0,0,0,0,0,2.086555775678518,0.7148388635350909
180,-2.361488988603294,30.36159819550314,0.5645847957281512,-0.0439127337651922,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,180,0.0,0,0,0,0,0,0,0,2.0865857558707877,0.7148491345313518
188,-2.346115889306124,30.36305195889954,0.5646118289793295,-0.043626865476226864,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,188,0.0,0,0,0,0,0,0,0,2.0865678591463137,0.7148430032434501
196,-2.376554497804277,30.362865843865777,0.5646083681035995,-0.04419288230612234,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,196,0.0,0,0,0,0,0,0,0,2.0866229558661944,0.7148618789797629
204,-2.362354796935789,30.36247721559148,0.5646011414216098,-0.04392883378131763,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,204,0.0,0,0,0,0,0,0,0,2.0866261700003035,0.7148629801187791
212,-2.3487486879311663,30.363060561683675,0.5646119889511825,-0.043675823309880464,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,212,0.0,0,0,0,0,0,0,0,2.0866448053765128,0.714869364463404
220,-2.3760657115542436,30.363004413100864,0.5646109448481694,-0.04418379315069143,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,220,0.0,0,0,0,0,0,0,0,2.0866361802913644,0.7148664095718371
228,-2.3649198160178555,30.363812703113105,0.5646259752905234,-0.04397653123008703,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,228,0.0,0,0,0,0,0,0,0,2.0866638430839313,0.7148758866437809
236,-2.389976156109772,30.36494898245611,0.5646471048119877,-0.0444424628507283,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,236,0.0,0,0,0,0,0,0,0,2.0866815803500147,0.7148819633023955
244,-2.377846210798607,30.364140510614423,0.56463207098845,-0.044216902172018305,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,244,0.0,0,0,0,0,0,0,0,2.0866856838426036,0.7148833691291714
252,-2.365233492136422,30.364455474247208,0.5646379278500399,-0.04398236414988873,0.26130000000000003,False,0.23777605895932696,0.1231966531111641,0.67,0.39,252,0.0,0,0,0,0,0,0,0,2.086695806390085,0.7148868370404643
