parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.6649999999999999,4.048661983575502,28.05789271999883,0.5217465670904353,0.07528632004977454,0.26599999999999996,False,0.23220240511297036,0.16162034257372243,0.6649999999999999,0.4,360,0.0,0.5244285933425372,1.6449851122685701,0.6091353361434797
0.6727777777777777,3.2651042008573192,27.522592058302422,0.5117924595104933,0.06071578236435486,0.2691111111111111,False,0.23220240511297036,0.16162034257372243,0.6727777777777777,0.4,360,0.0,0.5781178094799816,1.652398235839181,0.6118804038552658
0.6805555555555555,3.0986938851475165,27.23334923969195,0.5064138856749034,0.057621322925918865,0.2722222222222222,False,0.23220240511297036,0.16162034257372243,0.6805555555555555,0.4,360,0.0,0.600168737536432,1.6547968954085124,0.6127686236282968
0.6883333333333332,1.6338470681528814,25.970023349066793,0.4829218881422331,0.030381971570941767,0.2753333333333333,False,0.23220240511297036,0.16162034257372243,0.6883333333333332,0.4,360,0.0,0.613591041570793,1.6591935599650633,0.6143967014282662
0.696111111111111,1.7122781011762478,25.503420898747116,0.47424524841451915,0.03184042472854938,0.27844444444444444,False,0.23220240511297036,0.16162034257372243,0.696111111111111,0.4,360,0.0,0.6509817456665133,1.6617480948464243,0.6153426415781451
0.7038888888888889,1.5213495656522442,24.67156868746765,0.4587766585281413,0.028290040208822084,0.28155555555555556,False,0.23220240511297036,0.16162034257372243,0.7038888888888889,0.4,360,0.0,0.6816612977450529,1.6643053445270386,0.6162895870138128
0.7116666666666667,1.8066976248660767,24.132397877033846,0.448750584145916,0.03359618959810315,0.2846666666666667,False,0.23220240511297036,0.16162034257372243,0.7116666666666667,0.4,360,0.0,0.7219282098481362,1.6703004427544665,0.6185095622261971
0.7194444444444444,0.48729755043124146,22.675015208534123,0.4216500313062921,0.009061472528471807,0.2877777777777778,False,0.23220240511297036,0.16162034257372243,0.7194444444444444,0.4,360,0.0,0.7295980978677712,1.674292375907029,0.6199877686395032
0.7272222222222222,-4.551629206463475,18.275700373665707,0.3398431958625675,-0.0846391757513634,0.2908888888888889,False,0.23220240511297036,0.16162034257372243,0.7272222222222222,0.4,360,0.0,0.766030065961037,1.7015682684361846,0.6300879876873507
0.735,-5.50521272751489,17.11575426944601,0.3182735824947331,-0.1023714029541555,0.294,False,0.23220240511297036,0.16162034257372243,0.735,0.4,360,0.0,0.7621951219512195,1.708433455247208,0.6326301553000736
