parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points,Gamma,F_kutta
360,3.996817907911716,30.24890197536416,0.5624891691403544,0.07432226088925614,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,360,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,2.063772510540046,0.6907786055338022
4,13.868798850124238,21.306486987045517,0.3962017587416485,0.2578952832249763,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,4,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,0.9126603243063668,0.3054824225686605
12,8.307348812882424,30.979901841985587,0.5760823735466656,0.1544781273489875,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,12,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,1.9316959396000035,0.6465704047598834
20,4.587141194393024,28.60943512997134,0.5320026957983063,0.08529953388936401,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,20,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,2.028767936540026,0.679061998838275
28,3.6044241219565807,30.571960119283606,0.5684965510646726,0.06702555786124202,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,28,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,2.0452394918001375,0.6845752993185568
36,4.800666724403657,29.72346144522193,0.5527184142391325,0.08927011761712222,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,36,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,2.0550475772486565,0.6878582268478663
44,3.8856217135234807,29.90228784896906,0.5560437552827844,0.0722545278176905,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,44,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,2.054371995719414,0.6876320985976299
52,4.00216288918149,30.021592207219015,0.5582622625661725,0.07442165273084943,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,52,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,2.0575379464850556,0.6886917943944821
60,3.8440296038743336,30.52662622992888,0.5676535511508969,0.07148110763806226,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,60,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,2.0604216074939954,0.689657003166483
68,3.977144696887871,30.113475276881566,0.5599708611643843,0.07395643048218424,0.17435839227423353,True,0.23666314738266106,0.1357793031213258,0.6,0.37,68,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,2.060597534415718,0.6897158888009425
