parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points,Gamma,F_kutta
0.43,3.1712375754304483,22.565671266223255,0.419616741525689,0.05897029883608098,0.22627321087480484,True,0.23664477457403132,0.08801755474779335,0.67,0.43,360,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8137542147122874,0.6294174599953559
0.23601003128445336,0.9172456892053202,38.41642674666286,0.7143672183430233,0.01705651220129821,0.12419243622650328,True,0.23664477457403132,0.08801755474779335,0.67,0.23601003128445336,360,0.0,25.55649478726402,33.981403212172445,1.1562356189599632,75.2072968490879,3549,1206,907,2.785505208278231,0.9666390290243561
0.24572503351905717,2.2376694061137585,39.775314192053,0.7396362172222317,0.04161026426945421,0.12930463331785144,True,0.23664477457403132,0.08801755474779335,0.67,0.24572503351905717,360,0.0,23.085491506544138,31.38401559454191,1.0804954747660684,73.55811889973381,3591,1127,829,2.805646724658912,0.9736286321238005
0.255440035753661,3.666932851170766,39.21166781633836,0.7291550109350444,0.0681879300752266,0.13441683040919958,True,0.23664477457403132,0.08801755474779335,0.67,0.255440035753661,360,0.0,23.50674373795761,29.011835948252134,1.0105077465869,81.02466793168881,3633,1054,854,2.6288451526227647,0.9122741247205853
0.2651550379882648,9.595144853646739,57.282612581555824,1.0651907029032,0.17842515609012038,0.13952902750054774,True,0.23664477457403132,0.08801755474779335,0.67,0.2651550379882648,360,0.0,20.952380952380953,26.39455782312925,0.9299739223807333,79.38144329896907,3675,970,770,2.270880957753874,0.7880517176953863
0.2748700402228686,9.65696336126601,56.363317222250664,1.0480960763520848,0.1795746933862702,0.1446412245918959,True,0.23664477457403132,0.08801755474779335,0.67,0.2748700402228686,360,0.0,18.91213389121339,24.435146443514643,0.839852738150023,77.3972602739726,3585,876,678,2.037368275707819,0.7070170559876832
0.2845850424574724,10.164739527699757,53.3492298101176,0.992048041102808,0.1890169731159348,0.14975342168324407,True,0.23664477457403132,0.08801755474779335,0.67,0.2845850424574724,360,0.0,18.913702784670527,21.670802315963606,0.7535664979291302,87.27735368956743,3627,786,686,1.905435191848349,0.6612330209411513
0.2943000446920762,11.122572805943063,52.74943140597144,0.9808945748951864,0.20682822607621926,0.15486561877459223,True,0.23664477457403132,0.08801755474779335,0.67,0.2943000446920762,360,0.0,18.64268192968111,18.64268192968111,0.6557754256787851,100.0,3669,684,684,1.9023496065918926,0.6601622467320748
0.30401504692668,7.682509847560628,39.48574665791417,0.7342516051850599,0.14285902293532574,0.15997781586594037,True,0.23664477457403132,0.08801755474779335,0.67,0.30401504692668,360,0.0,15.76394502829426,15.76394502829426,0.560860561435803,100.0,3711,585,585,1.8746468192531776,0.6505486960645764
0.31373004916128383,7.410089874496177,37.394070905928295,0.6953561452174954,0.13779327593958157,0.16509001295728853,True,0.23664477457403132,0.08801755474779335,0.67,0.31373004916128383,360,0.0,13.136157740474287,13.136157740474287,0.47265684921000156,100.0,3753,493,493,1.8511071320007686,0.6423798438356945
0.32344505139588764,7.370911742585865,36.85375109322835,0.6853087047264921,0.1370647445408336,0.1702022100486367,True,0.23664477457403132,0.08801755474779335,0.67,0.32344505139588764,360,0.0,10.909090909090908,10.909090909090908,0.39691670501610676,100.0,3795,414,414,1.8417399630376166,0.6391292051061962
0.3331600536304915,7.270082545691101,35.990947749203066,0.6692645674382176,0.1351897895017179,0.1753144071399849,True,0.23664477457403132,0.08801755474779335,0.67,0.3331600536304915,360,0.0,9.06958561376075,9.06958561376075,0.33364012885411876,100.0,3837,348,348,1.8304819318722942,0.6352223905427082
0.34287505586509526,6.502331841419996,34.977893160667364,0.6504264544295747,0.12091319010303256,0.18042660423133303,True,0.23664477457403132,0.08801755474779335,0.67,0.34287505586509526,360,0.0,7.3214746068574375,7.3214746068574375,0.2722810246970394,100.0,3879,284,284,1.832379900623524,0.6358810325245486
0.3525900580996991,6.187325208901115,32.33982512717664,0.6013706342380697,0.11505552891772558,0.1855388013226812,True,0.23664477457403132,0.08801755474779335,0.67,0.3525900580996991,360,0.0,5.763835756184647,5.763835756184647,0.2166743365546863,100.0,3921,226,226,1.8315946925886717,0.6356085459644317
0.3623050603343029,5.503941812338242,30.116646417031582,0.5600298296515599,0.10234776983113031,0.19065099841402933,True,0.23664477457403132,0.08801755474779335,0.67,0.3623050603343029,360,0.0,4.466313398940197,4.466313398940197,0.16969627243442245,100.0,3963,177,177,1.825470348264868,0.6334832473891575
0.37202006256890674,5.32948722041665,28.579942994530843,0.5314542789739993,0.09910372419461048,0.19576319550537752,True,0.23664477457403132,0.08801755474779335,0.67,0.37202006256890674,360,0.0,3.570536828963795,3.570536828963795,0.13709924835097406,100.0,4005,143,143,1.8232606251269168,0.6327164189437704
0.3817350648035105,4.4643278164783196,27.10348804549926,0.5039990702450902,0.08301577512817575,0.20087539259672565,True,0.23664477457403132,0.08801755474779335,0.67,0.3817350648035105,360,0.0,2.7921917469730664,2.7921917469730664,0.10833716827734315,100.0,4047,113,113,1.8290789302213926,0.6347355143561132
0.39145006703811436,3.795968260066477,26.321571924080352,0.4894590598396686,0.07058738973159849,0.20598758968807385,True,0.23664477457403132,0.08801755474779335,0.67,0.39145006703811436,360,0.0,2.39667400342382,2.39667400342382,0.0939561282405277,100.0,4089,98,98,1.824534042414253,0.6331583261592066
