parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.39899999999999997,-0.4181526271770525,19.99640313221489,0.3718402801131668,-0.007775697908844343,0.25934999999999997,False,0.23537379277479975,0.08501483933288605,0.65,0.39899999999999997,360,0.0,0.0028762080073630927,1.7064954161708197,0.5950630162340949
0.4036666666666666,-0.3948355344919571,19.977463281107493,0.3714880867964732,-0.0073421082168320575,0.2623833333333333,False,0.23537379277479975,0.08501483933288605,0.65,0.4036666666666666,360,0.0,0.0,1.7078531725617963,0.5955364723041607
0.4083333333333333,-0.36416381381193785,19.95582247479118,0.3710856682500313,-0.006771756582400496,0.2654166666666667,False,0.23537379277479975,0.08501483933288605,0.65,0.4083333333333333,360,0.0,0.0,1.7090037190554692,0.5959376733037971
0.413,-0.3589097412924118,19.942555355493607,0.3708389614136425,-0.00667405522158686,0.26845,False,0.23537379277479975,0.08501483933288605,0.65,0.413,360,0.0,0.0,1.7107756760773127,0.59655556309129
0.41766666666666663,-0.3551036122325194,19.92859895659532,0.3705794371761385,-0.006603278888142311,0.2714833333333333,False,0.23537379277479975,0.08501483933288605,0.65,0.41766666666666663,360,0.0,0.0,1.7126246391107476,0.5972003052389425
0.42233333333333334,-0.3508994122785154,19.91328744025634,0.37029471404434333,-0.006525100283809711,0.2745166666666667,False,0.23537379277479975,0.08501483933288605,0.65,0.42233333333333334,360,0.0,0.01150483202945237,1.7147218616991047,0.5979316166666299
0.427,-0.34003637421328536,19.898404809789273,0.3700179661989881,-0.006323098199217424,0.27755,False,0.23537379277479975,0.08501483933288605,0.65,0.427,360,0.0,0.01150483202945237,1.7169412794868435,0.5987055381378161
0.43166666666666664,-0.03313470734094137,19.884591710172153,0.3697611066629555,-0.0006161517537758669,0.28058333333333335,False,0.23537379277479975,0.08501483933288605,0.65,0.43166666666666664,360,0.0,0.03643196809326584,1.7191685380894968,0.5994821937382174
0.43633333333333335,-0.02089367379999929,19.864616159477805,0.369389654141395,-0.00038852534963493355,0.2836166666666667,False,0.23537379277479975,0.08501483933288605,0.65,0.43633333333333335,360,0.0,0.03643196809326584,1.721457698577656,0.6002804348186327
0.441,-0.01277764068014986,19.851530606030828,0.3691463235870454,-0.00023760480613825525,0.28665,False,0.23537379277479975,0.08501483933288605,0.65,0.441,360,0.0,0.07286393618653168,1.7237421716271666,0.6010770413670392
