parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,Gamma,F_kutta
0.6649999999999999,2.9953703108636787,39.14532937240728,0.7279214238038735,0.05569998404562293,0.20891591146372124,True,0.23220240511297036,0.16162034257372243,0.6649999999999999,0.4,360,0.0,0.5244285933425372,1.6379353925136997,0.6065248362790292
0.6727777777777777,3.2405678231714767,39.980593137852246,0.7434534527621751,0.06025951963093519,0.21135937241651326,True,0.23220240511297036,0.16162034257372243,0.6727777777777777,0.4,360,0.0,0.5781178094799816,1.6471135294282513,0.6099234855877187
0.6805555555555555,3.2175717787291944,39.81747254321675,0.7404201668656845,0.059831899946016086,0.21380283336930536,True,0.23220240511297036,0.16162034257372243,0.6805555555555555,0.4,360,0.0,0.600168737536432,1.6477640423738393,0.6101643694831541
0.6883333333333332,3.0507486729229134,39.81990327302602,0.740465367157316,0.05672976452785075,0.2162462943220974,True,0.23220240511297036,0.16162034257372243,0.6883333333333332,0.4,360,0.0,0.613591041570793,1.653045584470774,0.6121201160103282
0.696111111111111,3.517952315240875,39.43737696042943,0.7333521533315045,0.06541758363615456,0.21868975527488949,True,0.23220240511297036,0.16162034257372243,0.696111111111111,0.4,360,0.0,0.6509817456665133,1.6567578821899307,0.6134947738732827
0.7038888888888889,3.1771371886944197,38.70934905524574,0.7198142136128566,0.05908000425830766,0.22113321622768156,True,0.23220240511297036,0.16162034257372243,0.7038888888888889,0.4,360,0.0,0.6816612977450529,1.6603575196298905,0.6148277138164052
0.7116666666666667,5.361023600897268,39.34117312547279,0.7315632085547007,0.09969015448780541,0.2235766771804736,True,0.23220240511297036,0.16162034257372243,0.7116666666666667,0.4,360,0.0,0.7219282098481362,1.6690898798668028,0.6180612927397439
0.7194444444444444,-6.529258049763382,22.9496023752511,0.42675607804441923,-0.12141389259370501,0.2260201381332657,True,0.23220240511297036,0.16162034257372243,0.7194444444444444,0.4,360,0.0,0.7295980978677712,1.6738211705879866,0.6198132820692195
0.7272222222222222,-6.707124383625184,22.104425816923456,0.41103971715112775,-0.12472138079388659,0.22846359908605773,True,0.23220240511297036,0.16162034257372243,0.7272222222222222,0.4,360,0.0,0.766030065961037,1.6783190526238987,0.6214788405386822
0.735,-7.034197458507691,20.56406980733053,0.38239624530801974,-0.13080342179784363,0.23090706003884978,True,0.23220240511297036,0.16162034257372243,0.735,0.4,360,0.0,0.7621951219512195,1.6894569065572362,0.6256031699013013
