parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points,Gamma,F_kutta
0.37,1.0325863206856956,27.01352087775412,0.5023260985294196,0.019201312565369576,0.222,False,0.23666314738266106,0.1357793031213258,0.6,0.37,360,0.0,6.224489795918367,6.224489795918367,0.23393158459886484,100.0,3920,244,244,1.940746818431804,0.6495998827795564
0.11748740382683055,1.4945977653460731,30.618744705086964,0.569366527198634,0.02779258089808472,0.07049244229609833,False,0.23666314738266106,0.1357793031213258,0.6,0.11748740382683055,360,0.0,22.275862068965516,42.96551724137931,1.1945850590581377,51.845906902086675,2900,1246,646,1.8802982726910549,0.6293667602236143
0.1349748076536611,5.306221620830344,37.79051169701709,0.7027281037558415,0.09867109203521801,0.08098488459219666,False,0.23666314738266106,0.1357793031213258,0.6,0.1349748076536611,360,0.0,21.013513513513512,37.87162162162162,1.0747430587513422,55.48617305976806,2960,1121,622,2.345079160545601,0.7849365684031558
0.14371850956707638,5.76306907555607,40.82536766331581,0.7591623377103276,0.10716633412505804,0.08623110574024583,False,0.23666314738266106,0.1357793031213258,0.6,0.14371850956707638,360,0.0,25.166666666666668,35.166666666666664,1.0114664825893542,71.56398104265404,3000,1055,755,2.453753133133245,0.8213115345675551
0.15246221148049166,6.050355106267238,41.68106309536098,0.7750743008288662,0.1125085207886257,0.09147732688829499,False,0.23666314738266106,0.1357793031213258,0.6,0.15246221148049166,360,0.0,22.730263157894736,32.598684210526315,0.9501073784322749,69.72754793138245,3040,991,691,2.4570943367988276,0.8224298903926899
0.16120591339390694,7.698907583119893,45.880008460836706,0.853155194205286,0.14316394470266877,0.09672354803634416,False,0.23666314738266106,0.1357793031213258,0.6,0.16120591339390694,360,0.0,23.571428571428573,30.064935064935064,0.8877895382727412,78.40172786177106,3080,926,726,2.7591855346964658,0.9235447833191199
0.16994961530732222,8.310842245264116,38.74794254639867,0.7205318734072689,0.15454308897567484,0.10196976918439334,False,0.23666314738266106,0.1357793031213258,0.6,0.16994961530732222,360,0.0,18.446301454658002,27.607551841535127,0.8551925141892929,66.81614349775785,3231,892,596,2.142051171911592,0.7169797610725681
0.1786933172207375,5.276582463417736,38.25407500121823,0.7113482294726832,0.0981199412846679,0.1072159903324425,False,0.23666314738266106,0.1357793031213258,0.6,0.1786933172207375,360,0.0,23.21656050955414,26.369426751592357,0.7938334100322135,88.04347826086956,3140,828,729,2.178738573434409,0.7292596378202036
0.18743701913415275,5.075558221890803,37.45102109004167,0.6964151542939377,0.09438182349494958,0.11246221148049165,False,0.23666314738266106,0.1357793031213258,0.6,0.18743701913415275,360,0.0,20.534591194968552,23.61635220125786,0.7200107378432274,86.95073235685753,3180,751,653,2.10294176162294,0.7038891981522515
0.19618072104756804,3.9114538828554717,38.68994237806841,0.7194533394981485,0.07273488626099792,0.11770843262854082,False,0.23666314738266106,0.1357793031213258,0.6,0.19618072104756804,360,0.0,20.80745341614907,20.80745341614907,0.642353121644424,100.0,3220,670,670,2.0743209391903377,0.6943093381103855
0.20492442296098332,3.5091900395030247,37.88121584476266,0.704414779878649,0.06525464597965462,0.12295465377658998,False,0.23666314738266106,0.1357793031213258,0.6,0.20492442296098332,360,0.0,19.994067042420646,19.994067042420646,0.6461880656542415,100.0,3371,674,674,2.045275869970149,0.684587475690431
0.21366812487439857,3.3210471481786534,38.030483214208246,0.7071904600897058,0.06175606151179856,0.12820087492463914,False,0.23666314738266106,0.1357793031213258,0.6,0.21366812487439857,360,0.0,18.140243902439025,18.140243902439025,0.5704479214603467,100.0,3280,595,595,2.0407777162426575,0.6830818696493175
