parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points,Gamma,F_kutta
148,-0.6787071723283887,28.682724585610814,0.5333655394824497,-0.012620803021660713,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,148,0.0,0,0,0,0,0,0,0,2.0057519092831493,0.699415169619097
156,-0.6709177194011399,28.68078950009096,0.5333295558739483,-0.01247595535384538,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,156,0.0,0,0,0,0,0,0,0,2.005853558043729,0.6994506150222864
164,-0.6815959865521252,28.684577671035,0.5333999982697949,-0.012674521557091643,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,164,0.0,0,0,0,0,0,0,0,2.0058596279756067,0.6994527316362177
172,-0.6791833423236019,28.684247770033135,0.5333938636424755,-0.01262965757331337,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,172,0.0,0,0,0,0,0,0,0,2.0059150008277635,0.6994720404114476
180,-0.6714132557837733,28.681480505786116,0.533342405372408,-0.012485170030410279,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,180,0.0,0,0,0,0,0,0,0,2.005952708445516,0.699485189235958
188,-0.6804386543316963,28.685448620266246,0.5334161938827744,-0.012653000549829343,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,188,0.0,0,0,0,0,0,0,0,2.0059895158746905,0.699498024160457
196,-0.6746393651656861,28.68362849425308,0.5333823479874851,-0.012545160690146159,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,196,0.0,0,0,0,0,0,0,0,2.006031669085184,0.699512723184165
204,-0.6829312401755643,28.687171819948613,0.5334482373982179,-0.012699351076584669,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,204,0.0,0,0,0,0,0,0,0,2.0060497193760085,0.6995190174058783
212,-0.6780573739498406,28.684340924839827,0.5333955958894795,-0.0126087197880162,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,212,0.0,0,0,0,0,0,0,0,2.0060810439742487,0.6995299404413196
220,-0.6844590456017687,28.688786653174517,0.5334782658005803,-0.012727761165833322,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,220,0.0,0,0,0,0,0,0,0,2.0061147804425,0.6995417045072319
228,-0.6804128072725915,28.685996023445558,0.5334263730410052,-0.012652519914505375,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,228,0.0,0,0,0,0,0,0,0,2.0061190343769524,0.6995431878742786
236,-0.6767051828245307,28.684498232879427,0.5333985210888327,-0.012583575309607894,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,236,0.0,0,0,0,0,0,0,0,2.006141381733554,0.6995509805031356
244,-0.683466028532977,28.68896858220639,0.5334816488361055,-0.012709295657682917,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,244,0.0,0,0,0,0,0,0,0,2.0061513673414613,0.6995544625318031
252,-0.6790594829152802,28.684909396649772,0.5334061668264449,-0.012627354363242015,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,252,0.0,0,0,0,0,0,0,0,2.0061796836410175,0.6995643365592766
260,-0.687193498266853,28.68890591328007,0.533480483484969,-0.012778609292779866,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,260,0.0,0,0,0,0,0,0,0,2.0061773700320362,0.699563529792891
268,-0.6817558875838006,28.6859163589933,0.533424891651975,-0.012677494974061457,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,268,0.0,0,0,0,0,0,0,0,2.006177035501458,0.6995634131404975
276,-0.6885602126690311,28.68882006686198,0.5334788871400694,-0.012804023836724616,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,276,0.0,0,0,0,0,0,0,0,2.0062018631230734,0.6995720706494861
284,-0.6841972583340401,28.687592634603085,0.533456062597478,-0.012722893137802548,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,284,0.0,0,0,0,0,0,0,0,2.006210529454861,0.6995750926403361
292,-0.6891457091683753,28.69011194178639,0.5335029100171133,-0.012814911353888674,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,292,0.0,0,0,0,0,0,0,0,2.006219384414833,0.6995781804067254
300,-0.6857135961114451,28.687976176763836,0.5334631947013642,-0.0127510899820134,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,300,0.0,0,0,0,0,0,0,0,2.0062305337828423,0.6995820682440402
308,-0.6824759106450774,28.687257346247822,0.5334498277903922,-0.012690884060839859,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,308,0.0,0,0,0,0,0,0,0,2.0062401776579186,0.6995854311088547
316,-0.6871548637341203,28.690038396947156,0.5335015424244797,-0.012777890869802574,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,316,0.0,0,0,0,0,0,0,0,2.0062470692863594,0.6995878342522608
324,-0.6839420932531344,28.687773540131065,0.5334594266005817,-0.012718148251708198,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,324,0.0,0,0,0,0,0,0,0,2.006249849158815,0.6995888036069233
332,-0.6886733329176564,28.68979181683893,0.533496957179028,-0.012806127348274028,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,332,0.0,0,0,0,0,0,0,0,2.006257115845754,0.6995913375350001
340,-0.685847722792517,28.688258895175085,0.5334684519515075,-0.012753584115699877,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,340,0.0,0,0,0,0,0,0,0,2.0062599943387553,0.6995923412791129
348,-0.6898307943103625,28.69138615360762,0.5335266044424255,-0.012827650757541099,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,348,0.0,0,0,0,0,0,0,0,2.0062638897126437,0.6995936996143965
356,-0.686648624198453,28.689637259516747,0.5334940831302506,-0.012768477164272521,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,356,0.0,0,0,0,0,0,0,0,2.0062736440122464,0.6995971009847654
364,-0.6910544755905732,28.691780953102604,0.5335339458804748,-0.012850405549340117,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,364,0.0,0,0,0,0,0,0,0,2.006278074258616,0.6995986458326111
372,-0.6878150229211262,28.690530816810227,0.5335106991482468,-0.0127901667663922,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,372,0.0,0,0,0,0,0,0,0,2.006281617928009,0.6995998815268752
380,-0.6855231534481243,28.68810677008496,0.5334656231309566,-0.012747548632461358,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,380,0.0,0,0,0,0,0,0,0,2.0062787414686607,0.6995988784919067
388,-0.6895715078797777,28.690824057641287,0.5335161520665562,-0.012822829233472959,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,388,0.0,0,0,0,0,0,0,0,2.00628590128504,0.6996013751537142
396,-0.686805991719289,28.690156278883705,0.5335037344813219,-0.012771403469700628,0.21441369860750337,True,0.23537379277479975,0.08501483933288605,0.65,0.42,396,0.0,0,0,0,0,0,0,0,2.006298519805005,0.699605775291259
