parameter_value,F_x,F_y,C_l,C_d,area,is_ellipse,d1centre_x,d1centre_y,dLx,dLy,iP,drot,perc_of_interpolated_points,perc_missing_before_required,perc_missing_before_global,perc_filled_of_missing,n_required_points,n_invalid_before_points,n_filled_success_points,Gamma,F_kutta
76,2.5238992684729427,19.664602768277483,0.36567033347564515,0.046932811104136045,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,76,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8242756634406945,0.6330686622808629
84,2.632497651195062,19.70926501610216,0.3665008439745487,0.04895223693708368,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,84,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.824570144005114,0.633170854301905
92,1.6861033233818938,19.67194411316072,0.3658068484138438,0.031353695358142135,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,92,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.824805698366334,0.6332525974766566
100,1.8706349807181932,19.508575344930154,0.3627689476404427,0.034785127636236854,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,100,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.824609187103667,0.6331844032203429
108,1.9874362594983377,19.621071726469147,0.364860858157879,0.03695708926013588,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,108,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.824841654694285,0.6332650752095413
116,2.1159049358902733,19.676890318203704,0.36589882486863523,0.039346010322563664,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,116,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.824963081581579,0.6333072133351791
124,1.464966378449635,19.678605760854836,0.36593072413930394,0.027241574643066653,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,124,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8250913940011566,0.6333517409103938
132,1.6125345452833317,19.667958536692733,0.3657327351915573,0.02998565757280255,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,132,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8251010091684443,0.6333550776106603
140,1.731962294630018,19.688293892911542,0.3661108784257483,0.032206459357840285,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,140,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8251324373723001,0.6333659839727698
148,1.2263948478739455,19.665543161089797,0.3656878204168933,0.022805251561873335,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,148,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8251711249325724,0.6333794095106527
156,1.36090756346861,19.679802482359317,0.3659529776044147,0.02530656369860073,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,156,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.825236892587317,0.633402232509416
164,1.4806530651000673,19.672647890629406,0.3658199354080079,0.027533274201211048,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,164,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8253281113647786,0.6334338876756718
172,1.585636271934801,19.686393057156412,0.36607553170389223,0.02948547454336738,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,172,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8252371400647802,0.6334023183902012
180,1.1759845643797342,19.68397562712851,0.36603057872646,0.021867854280415575,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,180,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8253296667166854,0.6334344274211556
188,1.2900900500655146,19.699183166415807,0.36631336836772854,0.023989686665935695,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,188,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8253486331385405,0.6334410092374638
196,1.3882475068000462,19.697463957284707,0.36628139905801543,0.025814959739599793,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,196,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8253243629007547,0.6334325868661762
204,1.4835446152972243,19.685854284573377,0.36606551303469115,0.027587043613047917,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,204,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8253807854080148,0.6334521668682064
212,1.1293607720360503,19.67157255875954,0.36579993922664156,0.021000868158442286,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,212,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8253988866644675,0.6334584484507751
220,1.2230113021205686,19.663031258493273,0.365641110688202,0.022742333316407255,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,220,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.825376864048391,0.6334508060596723
228,1.3147515119333733,19.664805706927236,0.3656741071925417,0.02444827538453236,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,228,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8253738159274064,0.6334497482864899
236,1.3998644751487728,19.678185198719174,0.36592290363572155,0.026030981427915188,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,236,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254038061917828,0.6334601556481243
244,1.1020068801213834,19.680937392835013,0.3659740816713009,0.020492212738540853,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,244,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254032642899078,0.6334599675948043
252,1.1825016455758206,19.672788019628396,0.36582254115694646,0.0219890417400527,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,252,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8253520544401258,0.6334421965135215
260,1.2668865652483001,19.6798575517156,0.3659540016388238,0.023558209552927572,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,260,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.825390236992389,0.6334554468011663
268,1.0015545320842603,19.695723071519645,0.366249026663528,0.0186242653389421,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,268,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254000698060404,0.6334588590300906
276,1.0815539818921245,19.688140924448575,0.3661080339223773,0.020111883768555175,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,276,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254148981761311,0.6334640048403457
284,1.1575712570103556,19.69523861486637,0.3662400180184999,0.02152545223316893,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,284,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254604365397447,0.6334798077760055
292,1.230397124797075,19.666432696791084,0.3657043616519419,0.022879675335106302,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,292,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254498806696209,0.6334761446286467
300,0.992125960090599,19.677083814300293,0.3659024229978728,0.018448937664859454,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,300,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.825415609689618,0.6334642517530794
308,1.063081437745364,19.68761412593764,0.3660982379153367,0.01976838019221107,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,308,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254436230534614,0.6334739730814565
316,1.1359912446965859,19.683591763788655,0.3660234406501333,0.021124164172984232,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,316,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254346265234394,0.6334708510635836
324,0.9168327102634076,19.68323310733215,0.36601677130483307,0.017048832709920372,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,324,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254564364916326,0.6334784196606247
332,0.9895346021358542,19.69454628826427,0.36622714395730244,0.018400750435316485,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,332,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.82550340810296,0.6334947199686012
340,1.0482029109441806,19.688758808386762,0.3661195236955697,0.01949170865599312,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,340,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254240728678048,0.6334671886847071
348,0.8536859433005826,19.69232392914016,0.3661858183932118,0.015874595955417764,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,348,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254721516675578,0.6334838732143829
356,0.917519716374636,19.689733239656558,0.36613764359412926,0.017061607834684037,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,356,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254932155945878,0.6334911829167347
364,0.9757083539185811,19.69478905151936,0.3662316582270027,0.018143646396353477,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,364,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254764511234691,0.633485365231657
372,1.0426752642132393,19.694142234905474,0.3662196304403403,0.01938892008470809,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,372,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254855344670404,0.6334885173759732
380,0.856003543257895,19.69277277401164,0.36619416482439926,0.015917692556922512,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,380,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254480894110843,0.633475523017742
388,0.9189691793125302,19.690084495872167,0.3661441753292988,0.017088561117295745,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,388,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.8254618367738238,0.6334802936917764
396,0.9730519220553075,19.685834986697138,0.3660651541837689,0.018094249094168173,0.2881,False,0.23664477457403132,0.08801755474779335,0.67,0.43,396,0.0,2.3725628376791166,2.3725628376791166,0.09683233624789078,100.0,4257,101,101,1.825446456972791,0.63347495652138
